# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,71.46,,65.07,,58.3,,53.39,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,70.3,-1.1599999999999966,64.73,-0.3399999999999892,59.28,0.980000000000004,53.58,0.18999999999999773,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,69.75,-0.5499999999999972,64.67,-0.060000000000002274,59.24,-0.03999999999999915,53.54,-0.03999999999999915,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,69.69,-0.060000000000002274,64.14,-0.5300000000000011,59.29,0.04999999999999716,53.57,0.030000000000001137,1,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,69.31,-0.37999999999999545,64.26,0.12000000000000455,58.12,-1.1700000000000017,52.27,-1.2999999999999972,2,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,70.25,0.9399999999999977,63.55,-0.710000000000008,58.84,0.720000000000006,51.51,-0.7600000000000051,3,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,70.07,-0.18000000000000682,63.41,-0.14000000000000057,57.36,-1.480000000000004,51.65,0.14000000000000057,4,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,70.14,0.07000000000000739,63.06,-0.3499999999999943,56.42,-0.9399999999999977,52.45,0.8000000000000043,5,False,True,False,,

TDCC_WINDOW_ROW_009=20260626,69.59,-0.5499999999999972,61.88,-1.1799999999999997,55.72,-0.7000000000000028,51.76,-0.6900000000000048,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,68.42,-1.1700000000000017,62.06,0.17999999999999972,57.31,1.5900000000000034,51.7,-0.05999999999999517,1,False,True,False,,
