as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,57.64,,54.52,,53.77,,51.66,,0,False,False,False,,
20260508,58.92,1.2800000000000011,55.77,1.25,55.37,1.5999999999999943,52.86,1.2000000000000028,1,True,True,True,,
20260515,58.88,-0.03999999999999915,55.67,-0.10000000000000142,54.51,-0.8599999999999994,51.98,-0.8800000000000026,0,False,False,False,,
20260522,59.27,0.39000000000000057,56.4,0.7299999999999969,55.22,0.7100000000000009,52.13,0.15000000000000568,1,True,True,True,,
20260529,60.08,0.8099999999999952,56.85,0.45000000000000284,56.42,1.2000000000000028,53.39,1.259999999999998,2,True,True,True,,
20260605,61.13,1.0500000000000043,57.38,0.5300000000000011,56.65,0.22999999999999687,54.74,1.3500000000000014,3,True,True,True,,
20260612,61.86,0.7299999999999969,58.04,0.6599999999999966,57.22,0.5700000000000003,54.75,0.00999999999999801,4,True,True,True,,
20260618,61.88,0.020000000000003126,58.72,0.6799999999999997,56.85,-0.36999999999999744,54.9,0.14999999999999858,5,False,True,False,,
20260626,61.93,0.04999999999999716,58.8,0.0799999999999983,56.88,0.030000000000001137,54.93,0.030000000000001137,6,True,True,True,,
20260703,60.8,-1.1300000000000026,57.61,-1.1899999999999977,56.5,-0.38000000000000256,54.05,-0.8800000000000026,0,False,False,False,,
20260717,62.63,1.8300000000000054,59.2,1.5900000000000034,58.07,1.5700000000000003,55.03,0.980000000000004,1,True,True,True,,
