# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,80.04,,76.2,,73.99,,73.25,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,80.5,0.45999999999999375,76.3,0.09999999999999432,74.02,0.030000000000001137,73.28,0.030000000000001137,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,80.86,0.35999999999999943,76.85,0.5499999999999972,73.9,-0.11999999999999034,73.16,-0.12000000000000455,2,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,81.08,0.21999999999999886,77.14,0.29000000000000625,75.31,1.4099999999999966,73.86,0.7000000000000028,3,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,80.86,-0.21999999999999886,76.91,-0.23000000000000398,74.48,-0.8299999999999983,72.93,-0.9299999999999926,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,81.07,0.20999999999999375,76.56,-0.3499999999999943,74.8,0.3199999999999932,72.52,-0.4100000000000108,1,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,79.2,-1.8699999999999903,75.93,-0.6299999999999955,75.32,0.519999999999996,73.0,0.480000000000004,2,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,81.28,2.0799999999999983,77.56,1.6299999999999955,76.44,1.1200000000000045,74.22,1.2199999999999989,3,True,True,True,,
