as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,55.75,,54.28,,54.28,,54.28,,0,False,False,False,,
20260508,55.76,0.00999999999999801,54.28,0.0,54.28,0.0,54.28,0.0,1,False,False,False,,
20260515,55.73,-0.030000000000001137,54.28,0.0,54.28,0.0,54.28,0.0,0,False,False,False,,
20260522,55.75,0.020000000000003126,54.28,0.0,54.28,0.0,54.28,0.0,1,False,False,False,,
20260529,55.74,-0.00999999999999801,54.28,0.0,54.28,0.0,54.28,0.0,0,False,False,False,,
20260605,55.68,-0.060000000000002274,54.28,0.0,54.28,0.0,54.28,0.0,0,False,False,False,,
20260612,55.67,-0.00999999999999801,54.28,0.0,54.28,0.0,54.28,0.0,0,False,False,False,,
20260618,55.67,0.0,54.28,0.0,54.28,0.0,54.28,0.0,0,False,False,False,,
20260626,55.71,0.03999999999999915,54.28,0.0,54.28,0.0,54.28,0.0,1,False,False,False,,
20260703,55.72,0.00999999999999801,54.28,0.0,54.28,0.0,54.28,0.0,2,False,False,False,,
20260717,55.67,-0.04999999999999716,54.28,0.0,54.28,0.0,54.28,0.0,0,False,False,False,,
