# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,59.5,,55.62,,49.9,,46.33,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,58.97,-0.5300000000000011,55.58,-0.03999999999999915,50.62,0.7199999999999989,47.06,0.730000000000004,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,58.65,-0.3200000000000003,55.26,-0.3200000000000003,50.31,-0.30999999999999517,46.78,-0.28000000000000114,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,58.57,-0.0799999999999983,55.18,-0.0799999999999983,49.46,-0.8500000000000014,46.75,-0.030000000000001137,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,57.59,-0.9799999999999969,53.81,-1.3699999999999974,48.86,-0.6000000000000014,44.3,-2.450000000000003,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,56.86,-0.730000000000004,52.99,-0.8200000000000003,47.26,-1.6000000000000014,44.55,0.25,1,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,57.21,0.3500000000000014,52.45,-0.5399999999999991,46.81,-0.44999999999999574,44.12,-0.4299999999999997,2,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,56.28,-0.9299999999999997,51.95,-0.5,45.56,-1.25,42.87,-1.25,0,False,False,False,,
