# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,52.17,,50.9,,48.97,,48.97,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,52.55,0.37999999999999545,52.55,1.6499999999999986,48.97,0.0,48.97,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,52.46,-0.0899999999999963,50.95,-1.5999999999999943,48.97,0.0,48.97,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,52.24,-0.21999999999999886,50.95,0.0,48.97,0.0,48.97,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,52.33,0.0899999999999963,51.06,0.10999999999999943,48.97,0.0,48.97,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,52.32,-0.00999999999999801,51.06,0.0,48.97,0.0,48.97,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,52.24,-0.0799999999999983,51.12,0.05999999999999517,48.97,0.0,48.97,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,52.22,-0.020000000000003126,51.12,0.0,48.97,0.0,48.97,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,51.12,-1.1000000000000014,51.12,0.0,48.97,0.0,48.97,0.0,0,False,False,False,,
