# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,41.21,,39.08,,36.64,,34.82,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,41.56,0.3500000000000014,39.53,0.45000000000000284,36.64,0.0,34.79,-0.030000000000001137,1,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,41.37,-0.19000000000000483,38.94,-0.5900000000000034,36.57,-0.07000000000000028,34.68,-0.10999999999999943,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,40.94,-0.4299999999999997,38.49,-0.44999999999999574,36.57,0.0,34.73,0.04999999999999716,1,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,40.68,-0.259999999999998,38.57,0.0799999999999983,36.65,0.0799999999999983,34.79,0.060000000000002274,2,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,40.88,0.20000000000000284,38.78,0.21000000000000085,36.41,-0.240000000000002,34.61,-0.17999999999999972,3,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,41.69,0.8099999999999952,38.84,0.060000000000002274,35.88,-0.529999999999994,34.66,0.04999999999999716,4,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,41.69,0.0,38.88,0.03999999999999915,35.97,0.0899999999999963,34.69,0.030000000000001137,5,False,True,False,,
