# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,36.99,,34.22,,33.19,,33.19,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,37.98,0.9899999999999949,35.19,0.9699999999999989,33.2,0.010000000000005116,33.2,0.010000000000005116,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,38.0,0.020000000000003126,35.22,0.030000000000001137,33.34,0.14000000000000057,33.34,0.14000000000000057,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,38.2,0.20000000000000284,35.42,0.20000000000000284,33.41,0.06999999999999318,33.41,0.06999999999999318,3,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,38.27,0.07000000000000028,35.55,0.12999999999999545,33.45,0.04000000000000625,33.45,0.04000000000000625,4,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,38.41,0.13999999999999346,35.7,0.15000000000000568,34.73,1.279999999999994,33.48,0.02999999999999403,5,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,38.67,0.2600000000000051,35.95,0.25,33.88,-0.8499999999999943,33.88,0.4000000000000057,6,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,38.68,0.00999999999999801,35.96,0.00999999999999801,33.88,0.0,33.88,0.0,7,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,38.1,-0.5799999999999983,35.37,-0.5900000000000034,33.44,-0.44000000000000483,33.44,-0.44000000000000483,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,38.06,-0.03999999999999915,35.3,-0.07000000000000028,34.33,0.8900000000000006,33.03,-0.4099999999999966,1,False,True,False,,

TDCC_WINDOW_ROW_011=20260717,38.67,0.6099999999999994,33.98,-1.3200000000000003,33.01,-1.3200000000000003,33.01,-0.020000000000003126,2,False,False,False,,
