# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,63.03,,60.99,,56.3,,54.09,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,63.05,0.01999999999999602,61.01,0.01999999999999602,56.32,0.020000000000003126,54.11,0.01999999999999602,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,63.07,0.020000000000003126,61.03,0.020000000000003126,56.33,0.00999999999999801,54.12,0.00999999999999801,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,63.1,0.030000000000001137,61.06,0.030000000000001137,56.33,0.0,54.12,0.0,3,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,63.06,-0.03999999999999915,61.04,-0.020000000000003126,56.33,0.0,54.12,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,63.03,-0.030000000000001137,61.01,-0.030000000000001137,56.31,-0.01999999999999602,54.1,-0.01999999999999602,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,63.04,0.00999999999999801,61.02,0.010000000000005116,56.31,0.0,54.1,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,62.11,-0.9299999999999997,61.01,-0.010000000000005116,56.31,0.0,54.1,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,62.06,-0.04999999999999716,60.96,-0.04999999999999716,56.32,0.00999999999999801,54.11,0.00999999999999801,1,False,True,False,,
