as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,63.42,,58.46,,58.46,,55.98,,0,False,False,False,,
20260508,63.42,0.0,58.46,0.0,58.46,0.0,55.98,0.0,0,False,False,False,,
20260515,63.42,0.0,58.46,0.0,58.46,0.0,55.98,0.0,0,False,False,False,,
20260522,63.44,0.01999999999999602,58.46,0.0,58.46,0.0,55.98,0.0,1,False,False,False,,
20260529,63.44,0.0,58.46,0.0,58.46,0.0,55.98,0.0,0,False,False,False,,
20260605,63.44,0.0,58.46,0.0,58.46,0.0,55.98,0.0,0,False,False,False,,
20260612,63.46,0.020000000000003126,58.46,0.0,58.46,0.0,55.98,0.0,1,False,False,False,,
20260618,64.71,1.249999999999993,58.44,-0.020000000000003126,58.44,-0.020000000000003126,55.96,-0.01999999999999602,2,False,False,False,,
20260626,64.71,0.0,58.44,0.0,58.44,0.0,55.96,0.0,0,False,False,False,,
20260703,64.71,0.0,58.44,0.0,58.44,0.0,55.96,0.0,0,False,False,False,,
