as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,31.23,,27.16,,24.02,,22.37,,0,False,False,False,,
20260508,31.38,0.14999999999999858,27.07,-0.08999999999999986,24.7,0.6799999999999997,24.21,1.8399999999999999,1,False,True,False,,
20260515,32.29,0.9100000000000001,27.38,0.3099999999999987,24.65,-0.05000000000000071,24.13,-0.08000000000000185,2,False,False,False,,
20260522,33.35,1.0600000000000023,28.38,1.0,24.5,-0.14999999999999858,23.91,-0.21999999999999886,3,False,False,False,,
20260529,31.39,-1.9600000000000009,26.23,-2.1499999999999986,23.03,-1.4699999999999989,22.56,-1.3500000000000014,0,False,False,False,,
20260605,30.83,-0.5600000000000023,26.83,0.5999999999999979,22.81,-0.22000000000000242,20.54,-2.0199999999999996,1,False,False,False,,
20260612,30.3,-0.5299999999999976,26.47,-0.35999999999999943,22.38,-0.4299999999999997,20.74,0.1999999999999993,2,False,True,False,,
20260618,29.62,-0.6799999999999997,25.49,-0.9800000000000004,21.84,-0.5399999999999991,20.15,-0.5899999999999999,0,False,False,False,,
20260626,30.19,0.5700000000000003,25.02,-0.46999999999999886,21.87,0.030000000000001137,20.78,0.6300000000000026,1,False,True,False,,
20260703,30.75,0.5599999999999987,25.95,0.9299999999999997,22.8,0.9299999999999997,21.73,0.9499999999999993,2,True,True,True,,
