# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,71.91,,68.23,,67.01,,62.98,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,71.97,0.060000000000002274,68.29,0.060000000000002274,67.07,0.05999999999998806,63.02,0.04000000000000625,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,71.97,0.0,68.29,0.0,67.07,0.0,63.02,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,72.01,0.04000000000000625,68.33,0.03999999999999204,67.09,0.020000000000010232,63.02,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,71.99,-0.020000000000010232,68.31,-0.01999999999999602,67.07,-0.020000000000010232,62.99,-0.030000000000001137,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,71.9,-0.0899999999999892,68.22,-0.09000000000000341,67.07,0.0,62.96,-0.030000000000001137,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,71.86,-0.04000000000000625,68.18,-0.03999999999999204,67.07,0.0,62.95,-0.00999999999999801,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,72.18,0.3200000000000074,67.6,-0.5800000000000125,67.07,0.0,62.94,-0.010000000000005116,1,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,71.66,-0.5200000000000102,67.6,0.0,67.07,0.0,63.81,0.8700000000000045,2,False,True,False,,

TDCC_WINDOW_ROW_010=20260703,71.67,0.010000000000005116,67.61,0.010000000000005116,67.08,0.010000000000005116,63.82,0.00999999999999801,3,True,True,True,,

TDCC_WINDOW_ROW_011=20260709,71.57,-0.10000000000000853,67.63,0.01999999999999602,67.1,0.01999999999999602,63.84,0.020000000000003126,4,False,True,False,,
