as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260605,27.13,0.6699999999999982,2.0199999999999996,1.5399999999999991,21.32,0.08000000000000185,1.4400000000000013,0.990000000000002,19.59,1.5899999999999999,2.879999999999999,2.5100000000000016,11.96,1.620000000000001,2.8100000000000005,1.4800000000000004,2,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,
20260612,26.3,-0.8299999999999983,-0.16000000000000014,1.1900000000000013,20.75,-0.5700000000000003,-0.48999999999999844,0.870000000000001,17.52,-2.0700000000000003,-0.4800000000000004,0.8099999999999987,11.96,0.0,1.620000000000001,2.8100000000000005,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260618,26.95,0.6499999999999986,-0.17999999999999972,0.48999999999999844,21.43,0.6799999999999997,0.10999999999999943,0.19000000000000128,18.75,1.2300000000000004,-0.8399999999999999,0.75,13.17,1.209999999999999,1.209999999999999,2.83,1,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,
20260626,26.59,-0.35999999999999943,0.28999999999999915,-0.5399999999999991,20.56,-0.870000000000001,-0.19000000000000128,-0.7600000000000016,18.86,0.10999999999999943,1.3399999999999999,-0.7300000000000004,14.53,1.3599999999999994,2.5699999999999985,2.5699999999999985,2,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260703,32.52,5.930000000000003,5.570000000000004,6.220000000000002,26.13,5.57,4.699999999999999,5.379999999999999,23.7,4.84,4.949999999999999,6.18,17.16,2.630000000000001,3.99,5.199999999999999,3,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,
20260709,26.29,-6.230000000000004,-0.3000000000000007,-0.6600000000000001,20.1,-6.029999999999998,-0.4599999999999973,-1.3299999999999983,19.21,-4.489999999999998,0.3500000000000014,0.46000000000000085,12.59,-4.57,-1.9399999999999995,-0.5800000000000001,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260717,26.27,-0.019999999999999574,-6.2500000000000036,-0.3200000000000003,21.37,1.2699999999999996,-4.759999999999998,0.8100000000000023,19.06,-0.15000000000000213,-4.640000000000001,0.1999999999999993,12.57,-0.019999999999999574,-4.59,-1.959999999999999,1,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260724,26.63,0.35999999999999943,0.33999999999999986,-5.890000000000004,21.09,-0.28000000000000114,0.9899999999999984,-5.039999999999999,19.37,0.3100000000000023,0.16000000000000014,-4.329999999999998,13.07,0.5,0.4800000000000004,-4.09,2,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260731,27.88,1.25,1.6099999999999994,1.5899999999999999,22.32,1.2300000000000004,0.9499999999999993,2.219999999999999,19.67,0.3000000000000007,0.610000000000003,0.46000000000000085,15.24,2.17,2.67,2.6500000000000004,3,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,
20260807,27.66,-0.21999999999999886,1.0300000000000011,1.3900000000000006,22.11,-0.21000000000000085,1.0199999999999996,0.7399999999999984,20.31,0.639999999999997,0.9399999999999977,1.25,14.96,-0.27999999999999936,1.8900000000000006,2.3900000000000006,4,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260814,26.84,-0.8200000000000003,-1.0399999999999991,0.21000000000000085,21.36,-0.75,-0.9600000000000009,0.2699999999999996,19.58,-0.7300000000000004,-0.09000000000000341,0.2099999999999973,12.94,-2.0200000000000014,-2.3000000000000007,-0.13000000000000078,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260821,27.05,0.21000000000000085,-0.6099999999999994,-0.8299999999999983,21.1,-0.259999999999998,-1.009999999999998,-1.2199999999999989,19.37,-0.2099999999999973,-0.9399999999999977,-0.3000000000000007,12.97,0.030000000000001137,-1.9900000000000002,-2.2699999999999996,1,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,
