as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,81.47,,80.29,,79.35,,78.6,,0,False,False,False,,
20260508,81.68,0.21000000000000796,80.51,0.21999999999999886,79.58,0.23000000000000398,78.84,0.2400000000000091,1,True,True,True,,
20260515,81.67,-0.010000000000005116,80.52,0.009999999999990905,79.6,0.01999999999999602,78.84,0.0,2,False,True,False,,
20260522,81.95,0.28000000000000114,80.81,0.29000000000000625,79.91,0.3100000000000023,79.19,0.3499999999999943,3,True,True,True,,
20260529,81.98,0.030000000000001137,80.84,0.030000000000001137,79.95,0.04000000000000625,79.24,0.04999999999999716,4,True,True,True,,
20260605,82.11,0.12999999999999545,81.0,0.1599999999999966,80.12,0.1700000000000017,79.41,0.1700000000000017,5,True,True,True,,
20260612,82.11,0.0,80.98,-0.01999999999999602,80.11,-0.010000000000005116,79.37,-0.03999999999999204,0,False,False,False,,
20260618,82.13,0.01999999999999602,81.0,0.01999999999999602,80.13,0.01999999999999602,79.39,0.01999999999999602,1,True,True,True,,
20260626,82.11,-0.01999999999999602,80.95,-0.04999999999999716,80.05,-0.0799999999999983,79.34,-0.04999999999999716,0,False,False,False,,
20260703,82.19,0.0799999999999983,81.05,0.09999999999999432,80.16,0.10999999999999943,79.44,0.09999999999999432,1,True,True,True,,
20260717,81.81,-0.37999999999999545,80.63,-0.4200000000000017,79.71,-0.45000000000000284,78.99,-0.45000000000000284,0,False,False,False,,
