as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,55.8,,55.02,,51.35,,51.35,,0,False,False,False,,
20260508,55.86,0.060000000000002274,55.02,0.0,51.35,0.0,51.35,0.0,1,False,False,False,,
20260515,55.79,-0.07000000000000028,55.02,0.0,51.35,0.0,51.35,0.0,0,False,False,False,,
20260522,55.02,-0.769999999999996,55.02,0.0,51.35,0.0,51.35,0.0,0,False,False,False,,
20260529,55.02,0.0,55.02,0.0,51.35,0.0,51.35,0.0,0,False,False,False,,
20260605,55.02,0.0,55.02,0.0,51.35,0.0,51.35,0.0,0,False,False,False,,
20260612,55.02,0.0,55.02,0.0,51.35,0.0,51.35,0.0,0,False,False,False,,
20260618,55.02,0.0,55.02,0.0,51.35,0.0,51.35,0.0,0,False,False,False,,
20260626,55.02,0.0,55.02,0.0,51.35,0.0,51.35,0.0,0,False,False,False,,
20260703,55.02,0.0,55.02,0.0,51.35,0.0,51.35,0.0,0,False,False,False,,
20260717,55.02,0.0,55.02,0.0,51.35,0.0,51.35,0.0,0,False,False,False,,
