as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,60.58,,58.25,,52.22,,50.78,,0,False,False,False,,
20260508,60.59,0.010000000000005116,58.26,0.00999999999999801,52.23,0.00999999999999801,50.79,0.00999999999999801,1,True,True,True,,
20260515,60.79,0.19999999999999574,58.46,0.20000000000000284,52.44,0.21000000000000085,51.0,0.21000000000000085,2,True,True,True,,
20260522,61.05,0.259999999999998,58.72,0.259999999999998,52.69,0.25,51.25,0.25,3,True,True,True,,
20260529,61.46,0.4100000000000037,59.13,0.4100000000000037,54.23,1.5399999999999991,51.64,0.39000000000000057,4,True,True,True,,
20260605,61.69,0.22999999999999687,59.36,0.22999999999999687,53.31,-0.9199999999999946,51.87,0.22999999999999687,5,False,True,False,,
20260612,61.8,0.10999999999999943,59.47,0.10999999999999943,54.57,1.259999999999998,51.98,0.10999999999999943,6,True,True,True,,
20260618,61.86,0.060000000000002274,59.53,0.060000000000002274,53.48,-1.0900000000000034,52.04,0.060000000000002274,7,False,True,False,,
20260626,61.9,0.03999999999999915,59.57,0.03999999999999915,53.52,0.04000000000000625,52.08,0.03999999999999915,8,True,True,True,,
20260703,61.93,0.030000000000001137,59.6,0.030000000000001137,53.54,0.01999999999999602,52.1,0.020000000000003126,9,True,True,True,,
