# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,68.45,,66.24,,63.85,,59.68,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,68.45,0.0,66.24,0.0,63.85,0.0,59.68,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,68.45,0.0,66.24,0.0,63.85,0.0,59.68,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,68.43,-0.01999999999999602,66.22,-0.01999999999999602,63.83,-0.020000000000003126,59.68,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,68.4,-0.030000000000001137,65.63,-0.5900000000000034,63.24,-0.5899999999999963,59.09,-0.5899999999999963,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,61.9,-6.500000000000007,58.96,-6.669999999999995,56.85,-6.390000000000001,53.19,-5.900000000000006,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,62.46,0.5600000000000023,58.96,0.0,56.85,0.0,53.19,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,62.78,0.3200000000000003,59.47,0.509999999999998,57.36,0.509999999999998,53.7,0.5100000000000051,2,True,True,True,,
