as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,92.39,,90.38,,88.65,,87.51,,0,False,False,False,,
20260508,92.39,0.0,90.38,0.0,88.65,0.0,87.51,0.0,0,False,False,False,,
20260515,92.44,0.04999999999999716,90.38,0.0,88.65,0.0,87.51,0.0,1,False,False,False,,
20260522,92.44,0.0,90.38,0.0,88.65,0.0,87.51,0.0,0,False,False,False,,
20260529,92.46,0.01999999999999602,90.39,0.010000000000005116,88.66,0.009999999999990905,87.52,0.009999999999990905,1,True,True,True,,
20260605,92.45,-0.009999999999990905,90.39,0.0,88.66,0.0,87.52,0.0,0,False,False,False,,
20260612,92.41,-0.04000000000000625,90.39,0.0,88.66,0.0,87.52,0.0,0,False,False,False,,
20260618,92.41,0.0,90.39,0.0,88.66,0.0,87.52,0.0,0,False,False,False,,
20260626,92.41,0.0,90.39,0.0,88.66,0.0,87.52,0.0,0,False,False,False,,
20260703,92.42,0.010000000000005116,90.39,0.0,88.66,0.0,87.52,0.0,1,False,False,False,,
