as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,57.51,,56.74,,55.87,,54.68,,0,False,False,False,,
20260508,56.94,-0.5700000000000003,56.36,-0.38000000000000256,55.49,-0.37999999999999545,54.3,-0.38000000000000256,0,False,False,False,,
20260515,57.16,0.21999999999999886,56.25,-0.10999999999999943,55.38,-0.10999999999999943,54.52,0.22000000000000597,1,False,True,False,,
20260522,56.63,-0.529999999999994,55.89,-0.35999999999999943,54.78,-0.6000000000000014,53.63,-0.8900000000000006,0,False,False,False,,
20260529,56.58,-0.05000000000000426,55.65,-0.240000000000002,54.78,0.0,53.63,0.0,0,False,False,False,,
20260605,56.31,-0.269999999999996,55.65,0.0,54.78,0.0,53.63,0.0,0,False,False,False,,
20260612,56.48,0.1699999999999946,55.86,0.21000000000000085,54.78,0.0,53.63,0.0,1,False,False,False,,
20260618,56.47,-0.00999999999999801,55.64,-0.21999999999999886,54.51,-0.2700000000000031,53.63,0.0,0,False,False,False,,
20260626,56.63,0.1600000000000037,55.72,0.0799999999999983,54.59,0.0800000000000054,53.71,0.0799999999999983,1,True,True,True,,
20260703,56.83,0.19999999999999574,55.71,-0.00999999999999801,54.58,-0.010000000000005116,53.7,-0.00999999999999801,2,False,False,False,,
20260717,57.28,0.45000000000000284,56.12,0.4099999999999966,54.78,0.20000000000000284,53.88,0.17999999999999972,3,True,True,True,,
