as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,35.3,,30.75,,29.46,,29.46,,0,False,False,False,,
20260508,34.77,-0.529999999999994,30.67,-0.0799999999999983,29.33,-0.13000000000000256,29.33,-0.13000000000000256,0,False,False,False,,
20260515,34.46,-0.3100000000000023,29.79,-0.8800000000000026,29.79,0.46000000000000085,29.0,-0.3299999999999983,1,False,True,False,,
20260522,35.28,0.8200000000000003,30.49,0.6999999999999993,28.59,-1.1999999999999993,27.72,-1.2800000000000011,2,False,False,False,,
20260529,34.73,-0.5500000000000043,30.63,0.14000000000000057,29.93,1.3399999999999999,29.93,2.210000000000001,3,False,True,False,,
20260605,34.39,-0.3399999999999963,29.85,-0.7799999999999976,28.51,-1.4199999999999982,27.72,-2.210000000000001,0,False,False,False,,
20260612,34.78,0.39000000000000057,30.4,0.5499999999999972,27.72,-0.7900000000000027,27.72,0.0,1,False,False,False,,
20260618,34.64,-0.14000000000000057,29.69,-0.7099999999999973,27.72,0.0,27.72,0.0,0,False,False,False,,
20260626,42.32,7.68,37.21,7.52,35.35,7.630000000000003,32.8,5.079999999999998,1,True,True,True,,
20260703,38.88,-3.4399999999999977,33.81,-3.3999999999999986,31.97,-3.3800000000000026,31.17,-1.6299999999999955,0,False,False,False,,
20260717,36.58,-2.3000000000000043,31.91,-1.9000000000000021,30.65,-1.3200000000000003,29.88,-1.2900000000000027,0,False,False,False,,
