as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,80.09,,78.65,,78.65,,69.26,,0,False,False,False,,
20260508,80.09,0.0,78.65,0.0,78.65,0.0,69.26,0.0,0,False,False,False,,
20260515,80.09,0.0,78.65,0.0,78.65,0.0,69.26,0.0,0,False,False,False,,
20260522,80.09,0.0,78.65,0.0,78.65,0.0,69.26,0.0,0,False,False,False,,
20260529,80.09,0.0,78.65,0.0,78.65,0.0,69.26,0.0,0,False,False,False,,
20260605,80.09,0.0,78.65,0.0,78.65,0.0,69.26,0.0,0,False,False,False,,
20260612,80.09,0.0,78.65,0.0,78.65,0.0,69.26,0.0,0,False,False,False,,
20260618,80.09,0.0,78.65,0.0,78.65,0.0,69.26,0.0,0,False,False,False,,
20260626,80.09,0.0,78.65,0.0,78.65,0.0,69.26,0.0,0,False,False,False,,
20260703,80.09,0.0,78.65,0.0,78.65,0.0,69.26,0.0,0,False,False,False,,
20260717,80.09,0.0,78.65,0.0,78.65,0.0,69.26,0.0,0,False,False,False,,
