as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260618,61.7,-0.07000000000000028,-0.17999999999999972,-0.05999999999999517,60.22,-0.8999999999999986,-1.0,-0.8700000000000045,57.25,0.10000000000000142,0.030000000000001137,0.1599999999999966,54.67,0.020000000000003126,0.020000000000003126,0.020000000000003126,1,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260626,61.83,0.12999999999999545,0.05999999999999517,-0.05000000000000426,61.2,0.980000000000004,0.0800000000000054,-0.01999999999999602,57.21,-0.03999999999999915,0.060000000000002274,-0.00999999999999801,54.67,0.0,0.020000000000003126,0.020000000000003126,2,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260703,61.81,-0.01999999999999602,0.10999999999999943,0.03999999999999915,61.21,0.00999999999999801,0.990000000000002,0.09000000000000341,57.22,0.00999999999999801,-0.030000000000001137,0.07000000000000028,54.67,0.0,0.0,0.020000000000003126,3,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260709,61.79,-0.020000000000003126,-0.03999999999999915,0.0899999999999963,61.2,-0.00999999999999801,0.0,0.980000000000004,57.21,-0.00999999999999801,0.0,-0.03999999999999915,54.67,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260717,61.81,0.020000000000003126,0.0,-0.01999999999999602,61.23,0.02999999999999403,0.01999999999999602,0.02999999999999403,57.24,0.030000000000001137,0.020000000000003126,0.030000000000001137,54.67,0.0,0.0,0.0,1,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260724,61.79,-0.020000000000003126,0.0,-0.020000000000003126,61.22,-0.00999999999999801,0.01999999999999602,0.00999999999999801,57.23,-0.010000000000005116,0.01999999999999602,0.00999999999999801,54.67,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260731,61.77,-0.01999999999999602,-0.03999999999999915,-0.01999999999999602,61.21,-0.00999999999999801,-0.01999999999999602,0.00999999999999801,57.22,-0.00999999999999801,-0.020000000000003126,0.00999999999999801,54.67,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260807,61.3,-0.47000000000000597,-0.490000000000002,-0.5100000000000051,61.3,0.0899999999999963,0.0799999999999983,0.07000000000000028,57.31,0.09000000000000341,0.0800000000000054,0.07000000000000028,54.67,0.0,0.0,0.0,1,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260814,61.64,0.3400000000000034,-0.13000000000000256,-0.14999999999999858,61.64,0.3400000000000034,0.4299999999999997,0.4200000000000017,57.65,0.3399999999999963,0.4299999999999997,0.4200000000000017,56.4,1.7299999999999969,1.7299999999999969,1.7299999999999969,2,True,True,True,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260821,61.54,-0.10000000000000142,0.240000000000002,-0.23000000000000398,61.54,-0.10000000000000142,0.240000000000002,0.3299999999999983,57.55,-0.10000000000000142,0.23999999999999488,0.3299999999999983,56.29,-0.10999999999999943,1.6199999999999974,1.6199999999999974,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260828,61.8,0.259999999999998,0.1599999999999966,0.5,61.0,-0.5399999999999991,-0.6400000000000006,-0.29999999999999716,57.01,-0.5399999999999991,-0.6400000000000006,-0.30000000000000426,54.39,-1.8999999999999986,-2.009999999999998,-0.28000000000000114,1,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260904,62.93,1.1300000000000026,1.3900000000000006,1.2899999999999991,62.28,1.2800000000000011,0.740000000000002,0.6400000000000006,57.36,0.3500000000000014,-0.18999999999999773,-0.28999999999999915,54.74,0.3500000000000014,-1.5499999999999972,-1.6599999999999966,2,True,True,True,,,tdcc-20260904-ef2f08472cf64a89,complete,
