as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,79.0,,75.85,,74.17,,72.13,,0,False,False,False,,
20260508,78.46,-0.5400000000000063,75.97,0.12000000000000455,73.51,-0.6599999999999966,72.19,0.060000000000002274,1,False,True,False,,
20260515,77.36,-1.0999999999999943,75.16,-0.8100000000000023,72.72,-0.7900000000000063,71.57,-0.6200000000000045,0,False,False,False,,
20260522,76.45,-0.9099999999999966,74.03,-1.1299999999999955,71.72,-1.0,70.09,-1.4799999999999898,0,False,False,False,,
20260529,74.43,-2.019999999999996,71.96,-2.0700000000000074,69.72,-2.0,67.63,-2.460000000000008,0,False,False,False,,
20260605,75.15,0.7199999999999989,73.81,1.8500000000000085,71.73,2.010000000000005,70.14,2.510000000000005,1,True,True,True,,
20260612,72.98,-2.1700000000000017,72.36,-1.4500000000000028,70.54,-1.1899999999999977,68.61,-1.5300000000000011,0,False,False,False,,
20260618,72.32,-0.6600000000000108,71.36,-1.0,69.8,-0.7400000000000091,67.88,-0.730000000000004,0,False,False,False,,
20260626,69.53,-2.789999999999992,68.53,-2.8299999999999983,66.85,-2.950000000000003,65.35,-2.530000000000001,0,False,False,False,,
20260703,69.42,-0.10999999999999943,68.62,0.09000000000000341,66.7,-0.14999999999999147,65.5,0.15000000000000568,1,False,True,False,,
20260717,68.44,-0.980000000000004,67.56,-1.0600000000000023,65.91,-0.7900000000000063,64.59,-0.9099999999999966,0,False,False,False,,
