as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,63.21,,61.11,,59.73,,59.22,,0,False,False,False,,
20260508,63.3,0.0899999999999963,61.22,0.10999999999999943,59.88,0.15000000000000568,59.21,-0.00999999999999801,1,False,True,False,,
20260515,63.33,0.030000000000001137,61.37,0.14999999999999858,59.78,-0.10000000000000142,59.1,-0.10999999999999943,2,False,False,False,,
20260522,63.39,0.060000000000002274,61.2,-0.1699999999999946,59.86,0.0799999999999983,59.17,0.07000000000000028,3,False,True,False,,
20260529,63.26,-0.13000000000000256,61.15,-0.05000000000000426,59.92,0.060000000000002274,59.41,0.23999999999999488,4,False,True,False,,
20260605,63.17,-0.0899999999999963,61.14,-0.00999999999999801,59.89,-0.030000000000001137,59.38,-0.02999999999999403,0,False,False,False,,
20260612,63.12,-0.05000000000000426,61.2,0.060000000000002274,60.09,0.20000000000000284,59.42,0.03999999999999915,1,False,True,False,,
20260618,62.97,-0.14999999999999858,61.33,0.12999999999999545,60.08,-0.010000000000005116,59.57,0.14999999999999858,2,False,True,False,,
20260626,63.37,0.3999999999999986,61.37,0.03999999999999915,60.11,0.030000000000001137,59.6,0.030000000000001137,3,True,True,True,,
20260703,63.3,-0.07000000000000028,61.22,-0.14999999999999858,59.98,-0.13000000000000256,59.47,-0.13000000000000256,0,False,False,False,,
20260717,63.57,0.2700000000000031,61.26,0.03999999999999915,60.03,0.05000000000000426,59.35,-0.11999999999999744,1,False,True,False,,
