as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260618,93.74,-0.060000000000002274,-0.1600000000000108,-0.21999999999999886,93.31,-0.06999999999999318,-0.0799999999999983,-0.030000000000001137,92.3,-0.07000000000000739,-0.23000000000000398,-0.29999999999999716,91.39,-0.04999999999999716,-0.06999999999999318,-0.3299999999999983,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260626,93.7,-0.03999999999999204,-0.09999999999999432,-0.20000000000000284,93.27,-0.04000000000000625,-0.10999999999999943,-0.12000000000000455,92.26,-0.03999999999999204,-0.10999999999999943,-0.269999999999996,91.35,-0.04000000000000625,-0.09000000000000341,-0.10999999999999943,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260703,93.82,0.11999999999999034,0.0799999999999983,0.01999999999999602,93.26,-0.009999999999990905,-0.04999999999999716,-0.11999999999999034,92.25,-0.010000000000005116,-0.04999999999999716,-0.12000000000000455,91.5,0.15000000000000568,0.10999999999999943,0.060000000000002274,1,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260709,93.9,0.0800000000000125,0.20000000000000284,0.1600000000000108,93.24,-0.020000000000010232,-0.030000000000001137,-0.07000000000000739,92.36,0.10999999999999943,0.09999999999999432,0.060000000000002274,91.46,-0.04000000000000625,0.10999999999999943,0.06999999999999318,2,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260717,94.06,0.1599999999999966,0.2400000000000091,0.35999999999999943,93.33,0.09000000000000341,0.06999999999999318,0.060000000000002274,92.33,-0.030000000000001137,0.0799999999999983,0.06999999999999318,91.26,-0.19999999999998863,-0.23999999999999488,-0.0899999999999892,3,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260724,94.04,-0.01999999999999602,0.14000000000000057,0.22000000000001307,93.45,0.12000000000000455,0.21000000000000796,0.18999999999999773,92.46,0.12999999999999545,0.09999999999999432,0.20999999999999375,91.42,0.1599999999999966,-0.03999999999999204,-0.0799999999999983,4,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260731,94.05,0.009999999999990905,-0.010000000000005116,0.14999999999999147,93.43,-0.01999999999999602,0.10000000000000853,0.19000000000001194,92.31,-0.14999999999999147,-0.01999999999999602,-0.04999999999999716,91.57,0.14999999999999147,0.30999999999998806,0.10999999999999943,5,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260807,93.98,-0.06999999999999318,-0.060000000000002274,-0.0799999999999983,93.47,0.03999999999999204,0.01999999999999602,0.14000000000000057,92.37,0.060000000000002274,-0.0899999999999892,0.04000000000000625,91.63,0.060000000000002274,0.20999999999999375,0.36999999999999034,6,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260814,94.23,0.25,0.18000000000000682,0.18999999999999773,93.46,-0.010000000000005116,0.029999999999986926,0.009999999999990905,92.35,-0.020000000000010232,0.03999999999999204,-0.10999999999999943,91.43,-0.19999999999998863,-0.13999999999998636,0.010000000000005116,7,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260821,94.1,-0.13000000000000966,0.11999999999999034,0.04999999999999716,93.36,-0.09999999999999432,-0.10999999999999943,-0.07000000000000739,92.34,-0.009999999999990905,-0.030000000000001137,0.030000000000001137,91.42,-0.010000000000005116,-0.20999999999999375,-0.14999999999999147,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260828,94.17,0.07000000000000739,-0.060000000000002274,0.18999999999999773,93.33,-0.030000000000001137,-0.12999999999999545,-0.14000000000000057,92.32,-0.020000000000010232,-0.030000000000001137,-0.05000000000001137,91.4,-0.01999999999999602,-0.030000000000001137,-0.22999999999998977,1,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260904,94.17,0.0,0.07000000000000739,-0.060000000000002274,93.44,0.10999999999999943,0.0799999999999983,-0.01999999999999602,92.34,0.020000000000010232,0.0,-0.009999999999990905,91.42,0.01999999999999602,0.0,-0.010000000000005116,2,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
