as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,54.22,,47.31,,43.99,,37.45,,0,False,False,False,,
20260508,54.09,-0.12999999999999545,47.19,-0.12000000000000455,43.87,-0.12000000000000455,37.33,-0.12000000000000455,0,False,False,False,,
20260515,54.09,0.0,47.19,0.0,43.87,0.0,37.33,0.0,0,False,False,False,,
20260522,54.09,0.0,47.19,0.0,43.87,0.0,37.33,0.0,0,False,False,False,,
20260529,54.09,0.0,47.19,0.0,43.87,0.0,37.33,0.0,0,False,False,False,,
20260605,54.09,0.0,47.19,0.0,43.87,0.0,37.33,0.0,0,False,False,False,,
20260612,54.09,0.0,47.19,0.0,43.87,0.0,37.33,0.0,0,False,False,False,,
20260618,54.09,0.0,47.19,0.0,43.87,0.0,37.33,0.0,0,False,False,False,,
20260626,54.34,0.25,47.44,0.25,44.12,0.25,37.58,0.25,1,True,True,True,,
20260703,54.34,0.0,47.44,0.0,44.12,0.0,37.58,0.0,0,False,False,False,,
20260717,55.82,1.4799999999999969,47.7,0.2600000000000051,44.38,0.2600000000000051,40.12,2.539999999999999,1,True,True,True,,
