# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,85.5,,84.67,,83.66,,81.99,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,84.49,-1.0100000000000051,83.66,-1.0100000000000051,83.66,0.0,81.99,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,84.49,0.0,83.66,0.0,83.66,0.0,81.99,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,84.25,-0.23999999999999488,83.42,-0.23999999999999488,83.42,-0.23999999999999488,81.75,-0.23999999999999488,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,83.61,-0.6400000000000006,82.78,-0.6400000000000006,82.78,-0.6400000000000006,79.64,-2.1099999999999994,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,83.21,-0.4000000000000057,82.38,-0.4000000000000057,81.23,-1.5499999999999972,79.56,-0.0799999999999983,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,83.17,-0.03999999999999204,82.34,-0.03999999999999204,81.19,-0.04000000000000625,79.52,-0.04000000000000625,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,83.07,-0.10000000000000853,82.24,-0.10000000000000853,81.15,-0.03999999999999204,79.48,-0.03999999999999204,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,81.95,-1.1199999999999903,81.12,-1.1199999999999903,81.12,-0.030000000000001137,79.45,-0.030000000000001137,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,81.94,-0.010000000000005116,81.11,-0.010000000000005116,81.11,-0.010000000000005116,79.44,-0.010000000000005116,0,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,80.85,-1.0900000000000034,80.85,-0.2600000000000051,80.85,-0.2600000000000051,79.18,-0.2599999999999909,0,False,False,False,,
