# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,29.0,,27.27,,25.28,,22.38,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,32.37,3.3699999999999974,30.72,3.4499999999999993,28.65,3.3699999999999974,26.26,3.8800000000000026,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,35.52,3.1500000000000057,33.53,2.8100000000000023,31.59,2.9400000000000013,29.39,3.129999999999999,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,31.49,-4.030000000000005,30.1,-3.4299999999999997,28.2,-3.3900000000000006,26.59,-2.8000000000000007,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,32.5,1.0100000000000016,30.95,0.8499999999999979,29.45,1.25,27.61,1.0199999999999996,1,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,35.22,2.719999999999999,33.42,2.4700000000000024,31.93,2.4800000000000004,29.74,2.129999999999999,2,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,32.89,-2.3299999999999983,31.26,-2.16,29.35,-2.5799999999999983,26.32,-3.419999999999998,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,36.74,3.8500000000000014,34.48,3.2199999999999953,32.58,3.229999999999997,31.22,4.899999999999999,1,True,True,True,,

TDCC_WINDOW_ROW_009=20260626,35.41,-1.3300000000000054,33.37,-1.1099999999999994,31.46,-1.1199999999999974,28.49,-2.7300000000000004,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,31.26,-4.149999999999995,29.11,-4.259999999999998,27.4,-4.060000000000002,25.48,-3.009999999999998,0,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,40.08,8.819999999999997,37.9,8.79,36.01,8.61,34.1,8.620000000000001,1,True,True,True,,
