# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,29.04,,27.09,,25.92,,25.4,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,28.8,-0.23999999999999844,27.04,-0.05000000000000071,25.6,-0.3200000000000003,24.96,-0.4399999999999977,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,31.24,2.4399999999999977,29.45,2.41,28.71,3.1099999999999994,28.1,3.1400000000000006,1,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,28.25,-2.9899999999999984,26.47,-2.9800000000000004,25.73,-2.9800000000000004,25.11,-2.990000000000002,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,27.5,-0.75,25.74,-0.7300000000000004,24.79,-0.9400000000000013,23.89,-1.2199999999999989,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,27.22,-0.28000000000000114,25.59,-0.14999999999999858,24.58,-0.21000000000000085,24.06,0.16999999999999815,1,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,27.64,0.4200000000000017,26.19,0.6000000000000014,24.98,0.40000000000000213,24.34,0.28000000000000114,2,True,True,True,,

TDCC_WINDOW_ROW_008=20260618,26.88,-0.7600000000000016,25.49,-0.7000000000000028,24.29,-0.6900000000000013,23.65,-0.6900000000000013,0,False,False,False,,
