as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,30.53,,24.32,,20.42,,17.59,,0,False,False,False,,
20260508,30.33,-0.20000000000000284,24.32,0.0,20.46,0.03999999999999915,17.34,-0.25,1,False,True,False,,
20260515,30.13,-0.1999999999999993,24.0,-0.3200000000000003,20.21,-0.25,16.96,-0.379999999999999,0,False,False,False,,
20260522,32.46,2.330000000000002,26.53,2.530000000000001,22.82,2.6099999999999994,19.89,2.9299999999999997,1,True,True,True,,
20260529,28.1,-4.359999999999999,22.78,-3.75,19.53,-3.289999999999999,16.76,-3.129999999999999,0,False,False,False,,
20260605,27.31,-0.7900000000000027,22.24,-0.5400000000000027,19.24,-0.2900000000000027,16.75,-0.010000000000001563,0,False,False,False,,
20260612,24.72,-2.59,20.17,-2.0699999999999967,17.49,-1.75,15.01,-1.7400000000000002,0,False,False,False,,
20260618,24.36,-0.35999999999999943,19.45,-0.7200000000000024,16.84,-0.6499999999999986,14.06,-0.9499999999999993,0,False,False,False,,
20260626,23.37,-0.9899999999999984,18.54,-0.9100000000000001,15.73,-1.1099999999999994,13.22,-0.8399999999999999,0,False,False,False,,
20260703,23.36,-0.010000000000001563,18.64,0.10000000000000142,16.21,0.4800000000000004,13.49,0.2699999999999996,1,False,True,False,,
20260717,23.7,0.33999999999999986,19.0,0.35999999999999943,16.7,0.48999999999999844,14.02,0.5299999999999994,2,True,True,True,,
