# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates

TDCC_WINDOW_ROW_001=20260605,62.47,0.269999999999996,0.8399999999999963,1.3999999999999986,59.56,0.5100000000000051,0.7100000000000009,0.7199999999999989,58.65,0.10000000000000142,0.29999999999999716,0.30999999999999517,57.45,0.0800000000000054,0.9000000000000057,0.9100000000000037,5,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_002=20260612,62.69,0.21999999999999886,0.4899999999999949,1.0599999999999952,59.29,-0.2700000000000031,0.240000000000002,0.4399999999999977,58.79,0.14000000000000057,0.240000000000002,0.4399999999999977,57.59,0.14000000000000057,0.22000000000000597,1.0400000000000063,6,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_003=20260618,62.76,0.07000000000000028,0.28999999999999915,0.5599999999999952,59.31,0.020000000000003126,-0.25,0.2600000000000051,58.81,0.020000000000003126,0.1600000000000037,0.2600000000000051,57.6,0.00999999999999801,0.14999999999999858,0.23000000000000398,7,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_004=20260626,62.83,0.07000000000000028,0.14000000000000057,0.35999999999999943,59.35,0.03999999999999915,0.060000000000002274,-0.21000000000000085,58.82,0.00999999999999801,0.030000000000001137,0.1700000000000017,57.61,0.00999999999999801,0.01999999999999602,0.1599999999999966,8,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_005=20260703,63.01,0.17999999999999972,0.25,0.3200000000000003,59.89,0.5399999999999991,0.5799999999999983,0.6000000000000014,58.94,0.11999999999999744,0.12999999999999545,0.14999999999999858,57.73,0.11999999999999744,0.12999999999999545,0.13999999999999346,9,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_006=20260709,63.05,0.03999999999999915,0.21999999999999886,0.28999999999999915,59.52,-0.36999999999999744,0.1700000000000017,0.21000000000000085,58.99,0.05000000000000426,0.1700000000000017,0.17999999999999972,57.78,0.05000000000000426,0.1700000000000017,0.17999999999999972,10,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_007=20260717,62.79,-0.259999999999998,-0.21999999999999886,-0.03999999999999915,59.54,0.01999999999999602,-0.3500000000000014,0.18999999999999773,59.01,0.01999999999999602,0.07000000000000028,0.18999999999999773,57.79,0.00999999999999801,0.060000000000002274,0.17999999999999972,11,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_008=20260724,62.84,0.05000000000000426,-0.20999999999999375,-0.1699999999999946,59.54,0.0,0.01999999999999602,-0.3500000000000014,59.01,0.0,0.01999999999999602,0.07000000000000028,57.79,0.0,0.00999999999999801,0.060000000000002274,12,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_009=20260731,62.84,0.0,0.05000000000000426,-0.20999999999999375,59.68,0.14000000000000057,0.14000000000000057,0.1599999999999966,58.75,-0.259999999999998,-0.259999999999998,-0.240000000000002,57.55,-0.240000000000002,-0.240000000000002,-0.23000000000000398,13,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_010=20260807,62.63,-0.21000000000000085,-0.21000000000000085,-0.1599999999999966,59.72,0.03999999999999915,0.17999999999999972,0.17999999999999972,58.76,0.00999999999999801,-0.25,-0.25,57.56,0.010000000000005116,-0.22999999999999687,-0.22999999999999687,14,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_011=20260814,62.93,0.29999999999999716,0.0899999999999963,0.0899999999999963,59.73,0.00999999999999801,0.04999999999999716,0.18999999999999773,58.76,0.0,0.00999999999999801,-0.25,57.56,0.0,0.010000000000005116,-0.22999999999999687,15,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_012=20260821,62.89,-0.03999999999999915,0.259999999999998,0.04999999999999716,59.78,0.05000000000000426,0.060000000000002274,0.10000000000000142,58.81,0.05000000000000426,0.05000000000000426,0.060000000000002274,57.62,0.05999999999999517,0.05999999999999517,0.07000000000000028,16,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,
