as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,63.78,,57.19,,51.04,,49.59,,0,False,False,False,,
20260508,60.86,-2.9200000000000017,54.03,-3.1599999999999966,49.05,-1.990000000000002,49.05,-0.5400000000000063,0,False,False,False,,
20260515,58.66,-2.200000000000003,53.14,-0.8900000000000006,48.11,-0.9399999999999977,46.68,-2.3699999999999974,0,False,False,False,,
20260522,58.18,-0.4799999999999969,52.5,-0.6400000000000006,46.11,-2.0,46.11,-0.5700000000000003,0,False,False,False,,
20260529,56.91,-1.2700000000000031,51.34,-1.1599999999999966,47.15,1.0399999999999991,43.01,-3.1000000000000014,1,False,True,False,,
20260605,60.42,3.510000000000005,55.01,3.6699999999999946,50.01,2.8599999999999994,48.81,5.800000000000004,2,True,True,True,,
20260612,58.81,-1.6099999999999994,53.44,-1.5700000000000003,48.26,-1.75,47.1,-1.7100000000000009,0,False,False,False,,
20260618,57.58,-1.230000000000004,54.61,1.1700000000000017,49.46,1.2000000000000028,45.69,-1.4100000000000037,1,False,True,False,,
20260626,58.67,1.0900000000000034,54.92,0.3100000000000023,48.67,-0.7899999999999991,46.2,0.5100000000000051,2,False,True,False,,
20260703,59.43,0.759999999999998,52.22,-2.700000000000003,50.03,1.3599999999999994,47.69,1.4899999999999949,3,False,True,False,,
20260717,58.24,-1.1899999999999977,52.89,0.6700000000000017,47.71,-2.3200000000000003,45.23,-2.460000000000001,4,False,False,False,,
