as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,79.99,,78.15,,76.32,,75.06,,0,False,False,False,,
20260508,79.76,-0.22999999999998977,77.79,-0.35999999999999943,75.76,-0.5599999999999881,74.51,-0.5499999999999972,0,False,False,False,,
20260515,79.54,-0.21999999999999886,77.41,-0.38000000000000966,75.28,-0.480000000000004,73.87,-0.6400000000000006,0,False,False,False,,
20260522,79.49,-0.05000000000001137,77.25,-0.1599999999999966,75.26,-0.01999999999999602,73.88,0.009999999999990905,1,False,True,False,,
20260529,79.18,-0.30999999999998806,77.12,-0.12999999999999545,75.14,-0.12000000000000455,73.51,-0.36999999999999034,0,False,False,False,,
20260605,79.02,-0.1600000000000108,77.01,-0.10999999999999943,75.21,0.06999999999999318,73.57,0.05999999999998806,1,False,True,False,,
20260612,79.09,0.07000000000000739,76.95,-0.060000000000002274,75.05,-0.1599999999999966,73.55,-0.01999999999999602,2,False,False,False,,
20260618,79.33,0.23999999999999488,77.26,0.3100000000000023,75.07,0.01999999999999602,73.8,0.25,3,True,True,True,,
20260626,79.61,0.28000000000000114,77.59,0.3299999999999983,75.4,0.3300000000000125,74.13,0.3299999999999983,4,True,True,True,,
20260703,79.51,-0.09999999999999432,77.69,0.09999999999999432,75.21,-0.19000000000001194,73.82,-0.3100000000000023,5,False,False,False,,
