as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,64.21,,61.35,,58.79,,57.48,,0,False,False,False,,
20260508,66.88,2.6700000000000017,63.97,2.6199999999999974,61.55,2.759999999999998,60.23,2.75,1,True,True,True,,
20260515,68.21,1.3299999999999983,65.25,1.2800000000000011,62.83,1.2800000000000011,60.52,0.29000000000000625,2,True,True,True,,
20260522,68.0,-0.20999999999999375,65.46,0.20999999999999375,63.28,0.45000000000000284,61.18,0.6599999999999966,3,False,True,False,,
20260529,69.37,1.3700000000000045,66.81,1.3500000000000085,64.75,1.4699999999999989,62.99,1.8100000000000023,4,True,True,True,,
20260605,68.37,-1.0,66.29,-0.519999999999996,63.75,-1.0,62.18,-0.8100000000000023,0,False,False,False,,
20260612,67.15,-1.2199999999999989,64.43,-1.8599999999999994,62.33,-1.4200000000000017,60.61,-1.5700000000000003,0,False,False,False,,
20260618,64.91,-2.240000000000009,62.71,-1.720000000000006,60.47,-1.8599999999999994,58.38,-2.229999999999997,0,False,False,False,,
20260626,64.12,-0.789999999999992,61.25,-1.4600000000000009,59.41,-1.0600000000000023,57.88,-0.5,0,False,False,False,,
20260703,63.71,-0.4100000000000037,60.78,-0.46999999999999886,58.76,-0.6499999999999986,57.25,-0.6300000000000026,0,False,False,False,,
20260717,63.53,-0.17999999999999972,60.71,-0.07000000000000028,58.42,-0.3399999999999963,56.7,-0.5499999999999972,0,False,False,False,,
