as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,60.56,,58.06,,56.21,,54.7,,0,False,False,False,,
20260508,61.03,0.46999999999999886,58.83,0.769999999999996,56.89,0.6799999999999997,55.01,0.30999999999999517,1,True,True,True,,
20260515,61.28,0.25,59.23,0.3999999999999986,57.09,0.20000000000000284,55.46,0.45000000000000284,2,True,True,True,,
20260522,65.53,4.25,63.89,4.660000000000004,62.18,5.089999999999996,60.95,5.490000000000002,3,True,True,True,,
20260529,60.62,-4.910000000000004,58.53,-5.359999999999999,57.13,-5.049999999999997,55.31,-5.640000000000001,0,False,False,False,,
20260605,60.77,0.15000000000000568,58.64,0.10999999999999943,57.25,0.11999999999999744,55.66,0.3499999999999943,1,True,True,True,,
20260612,61.14,0.36999999999999744,58.65,0.00999999999999801,57.11,-0.14000000000000057,55.43,-0.22999999999999687,2,False,False,False,,
20260618,61.47,0.3299999999999983,59.05,0.3999999999999986,57.34,0.23000000000000398,55.86,0.4299999999999997,3,True,True,True,,
20260626,61.22,-0.25,58.82,-0.22999999999999687,56.87,-0.47000000000000597,55.62,-0.240000000000002,0,False,False,False,,
20260703,59.99,-1.2299999999999969,57.31,-1.509999999999998,55.71,-1.1599999999999966,54.56,-1.0599999999999952,0,False,False,False,,
20260717,59.08,-0.9100000000000037,56.61,-0.7000000000000028,54.87,-0.8400000000000034,53.6,-0.9600000000000009,0,False,False,False,,
