as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260508,68.35,0.3199999999999932,,,63.89,0.0,,,63.89,0.0,,,59.08,0.0,,,1,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260515,68.33,-0.01999999999999602,0.29999999999999716,,65.34,1.4500000000000028,1.4500000000000028,,65.34,1.4500000000000028,1.4500000000000028,,58.07,-1.009999999999998,-1.009999999999998,,2,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260522,68.33,0.0,-0.01999999999999602,0.29999999999999716,63.79,-1.5500000000000043,-0.10000000000000142,-0.10000000000000142,63.79,-1.5500000000000043,-0.10000000000000142,-0.10000000000000142,58.98,0.9099999999999966,-0.10000000000000142,-0.10000000000000142,3,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260529,68.34,0.010000000000005116,0.010000000000005116,-0.009999999999990905,63.8,0.00999999999999801,-1.5400000000000063,-0.09000000000000341,63.8,0.00999999999999801,-1.5400000000000063,-0.09000000000000341,58.99,0.010000000000005116,0.9200000000000017,-0.0899999999999963,4,True,True,True,,,tdcc-20260724-88f3a903b384007d,complete,
20260605,68.33,-0.010000000000005116,0.0,0.0,63.79,-0.00999999999999801,0.0,-1.5500000000000043,63.79,-0.00999999999999801,0.0,-1.5500000000000043,58.98,-0.010000000000005116,0.0,0.9099999999999966,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260612,68.31,-0.01999999999999602,-0.030000000000001137,-0.01999999999999602,64.13,0.3399999999999963,0.3299999999999983,0.3399999999999963,61.9,-1.8900000000000006,-1.8999999999999986,-1.8900000000000006,54.67,-4.309999999999995,-4.32,-4.309999999999995,1,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260618,68.29,-0.01999999999999602,-0.03999999999999204,-0.04999999999999716,64.11,-0.01999999999999602,0.3200000000000003,0.3100000000000023,61.88,-0.01999999999999602,-1.9099999999999966,-1.9199999999999946,54.67,0.0,-4.309999999999995,-4.32,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260626,67.95,-0.3400000000000034,-0.35999999999999943,-0.37999999999999545,63.81,-0.29999999999999716,-0.3199999999999932,0.020000000000003126,59.48,-2.4000000000000057,-2.4200000000000017,-4.310000000000002,54.67,0.0,0.0,-4.309999999999995,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260703,67.92,-0.030000000000001137,-0.37000000000000455,-0.39000000000000057,63.58,-0.23000000000000398,-0.5300000000000011,-0.5499999999999972,59.48,0.0,-2.4000000000000057,-2.4200000000000017,54.67,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260709,67.4,-0.519999999999996,-0.5499999999999972,-0.8900000000000006,61.59,-1.9899999999999949,-2.219999999999999,-2.519999999999996,59.48,0.0,0.0,-2.4000000000000057,54.67,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260717,65.91,-1.490000000000009,-2.010000000000005,-2.0400000000000063,61.6,0.00999999999999801,-1.9799999999999969,-2.210000000000001,59.48,0.0,0.0,0.0,54.67,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260724,66.0,0.09000000000000341,-1.4000000000000057,-1.9200000000000017,61.69,0.0899999999999963,0.09999999999999432,-1.8900000000000006,59.48,0.0,0.0,0.0,54.67,0.0,0.0,0.0,2,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
