# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,42.11,,40.51,,39.57,,38.62,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,39.2,-2.9099999999999966,37.98,-2.530000000000001,36.99,-2.5799999999999983,35.58,-3.039999999999999,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,36.15,-3.0500000000000043,35.15,-2.8299999999999983,34.44,-2.5500000000000043,33.02,-2.559999999999995,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,35.3,-0.8500000000000014,34.46,-0.6899999999999977,33.47,-0.9699999999999989,32.35,-0.6700000000000017,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,35.36,0.060000000000002274,34.22,-0.240000000000002,33.73,0.259999999999998,31.97,-0.38000000000000256,1,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,35.4,0.03999999999999915,34.21,-0.00999999999999801,33.49,-0.23999999999999488,32.24,0.2700000000000031,2,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,33.59,-1.8099999999999952,32.4,-1.8100000000000023,31.93,-1.5600000000000023,30.23,-2.0100000000000016,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,33.83,0.23999999999999488,32.71,0.3100000000000023,31.97,0.03999999999999915,30.42,0.19000000000000128,1,True,True,True,,

TDCC_WINDOW_ROW_009=20260626,37.7,3.8700000000000045,36.14,3.4299999999999997,35.5,3.530000000000001,33.63,3.210000000000001,2,True,True,True,,

TDCC_WINDOW_ROW_010=20260703,35.93,-1.7700000000000031,34.91,-1.230000000000004,34.16,-1.3400000000000034,32.62,-1.0100000000000051,0,False,False,False,,
