as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,57.25,,53.7,,52.03,,52.03,,0,False,False,False,,
20260508,57.25,0.0,53.7,0.0,52.03,0.0,52.03,0.0,0,False,False,False,,
20260515,57.25,0.0,53.7,0.0,52.03,0.0,52.03,0.0,0,False,False,False,,
20260522,58.3,1.0499999999999972,53.7,0.0,52.03,0.0,52.03,0.0,1,False,False,False,,
20260529,58.3,0.0,53.7,0.0,52.03,0.0,52.03,0.0,0,False,False,False,,
20260605,58.33,0.030000000000001137,53.7,0.0,52.03,0.0,52.03,0.0,1,False,False,False,,
20260612,59.41,1.0799999999999983,53.7,0.0,52.03,0.0,52.03,0.0,2,False,False,False,,
20260618,59.41,0.0,53.7,0.0,52.03,0.0,52.03,0.0,0,False,False,False,,
20260626,59.42,0.010000000000005116,53.7,0.0,52.03,0.0,52.03,0.0,1,False,False,False,,
20260703,59.27,-0.14999999999999858,53.53,-0.1700000000000017,51.86,-0.1700000000000017,51.86,-0.1700000000000017,0,False,False,False,,
