as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260626,73.29,-0.029999999999986926,-0.3199999999999932,-0.30999999999998806,71.84,-0.030000000000001137,-0.09999999999999432,-0.10999999999999943,70.74,-0.030000000000001137,-0.10000000000000853,-0.10999999999999943,69.36,0.01999999999999602,-0.5300000000000011,-0.5400000000000063,1,False,True,False,,,tdcc-20260911-3ac576b2856cc687,complete,
20260703,73.03,-0.2600000000000051,-0.28999999999999204,-0.5799999999999983,71.8,-0.04000000000000625,-0.07000000000000739,-0.14000000000000057,70.32,-0.4200000000000017,-0.45000000000000284,-0.5200000000000102,69.36,0.0,0.01999999999999602,-0.5300000000000011,0,False,False,False,,,tdcc-20260911-3ac576b2856cc687,complete,
20260709,72.97,-0.060000000000002274,-0.3200000000000074,-0.3499999999999943,71.43,-0.36999999999999034,-0.4099999999999966,-0.4399999999999977,70.32,0.0,-0.4200000000000017,-0.45000000000000284,69.36,0.0,0.0,0.01999999999999602,0,False,False,False,,,tdcc-20260911-3ac576b2856cc687,complete,
20260717,72.94,-0.030000000000001137,-0.09000000000000341,-0.3500000000000085,71.45,0.01999999999999602,-0.3499999999999943,-0.39000000000000057,70.31,-0.009999999999990905,-0.009999999999990905,-0.4299999999999926,69.35,-0.010000000000005116,-0.010000000000005116,-0.010000000000005116,1,False,False,False,,,tdcc-20260911-3ac576b2856cc687,complete,
20260724,72.94,0.0,-0.030000000000001137,-0.09000000000000341,71.45,0.0,0.01999999999999602,-0.3499999999999943,70.31,0.0,-0.009999999999990905,-0.009999999999990905,69.35,0.0,-0.010000000000005116,-0.010000000000005116,0,False,False,False,,,tdcc-20260911-3ac576b2856cc687,complete,
20260731,72.94,0.0,0.0,-0.030000000000001137,71.45,0.0,0.0,0.01999999999999602,70.31,0.0,0.0,-0.009999999999990905,69.35,0.0,0.0,-0.010000000000005116,0,False,False,False,,,tdcc-20260911-3ac576b2856cc687,complete,
20260807,72.94,0.0,0.0,0.0,71.45,0.0,0.0,0.0,70.31,0.0,0.0,0.0,69.35,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260911-3ac576b2856cc687,complete,
20260814,72.95,0.010000000000005116,0.010000000000005116,0.010000000000005116,71.46,0.009999999999990905,0.009999999999990905,0.009999999999990905,70.31,0.0,0.0,0.0,69.35,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260911-3ac576b2856cc687,complete,
20260821,72.95,0.0,0.010000000000005116,0.010000000000005116,71.46,0.0,0.009999999999990905,0.009999999999990905,70.31,0.0,0.0,0.0,69.35,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260911-3ac576b2856cc687,complete,
20260828,72.96,0.009999999999990905,0.009999999999990905,0.01999999999999602,71.47,0.010000000000005116,0.010000000000005116,0.01999999999999602,70.32,0.009999999999990905,0.009999999999990905,0.009999999999990905,69.35,0.0,0.0,0.0,1,False,True,False,,,tdcc-20260911-3ac576b2856cc687,complete,
20260904,72.98,0.020000000000010232,0.030000000000001137,0.030000000000001137,71.49,0.01999999999999602,0.030000000000001137,0.030000000000001137,70.33,0.010000000000005116,0.01999999999999602,0.01999999999999602,69.35,0.0,0.0,0.0,2,False,True,False,,,tdcc-20260911-3ac576b2856cc687,complete,
20260911,73.01,0.030000000000001137,0.05000000000001137,0.060000000000002274,71.52,0.030000000000001137,0.04999999999999716,0.060000000000002274,70.36,0.030000000000001137,0.04000000000000625,0.04999999999999716,69.37,0.020000000000010232,0.020000000000010232,0.020000000000010232,3,True,True,True,,,tdcc-20260911-3ac576b2856cc687,complete,
