# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,78.88,,75.67,,73.06,,70.55,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,78.96,0.0799999999999983,75.7,0.030000000000001137,73.09,0.030000000000001137,70.58,0.030000000000001137,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,79.09,0.13000000000000966,75.84,0.14000000000000057,73.23,0.14000000000000057,70.72,0.14000000000000057,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,79.25,0.1599999999999966,75.85,0.009999999999990905,73.24,0.009999999999990905,70.72,0.0,3,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,79.51,0.2600000000000051,76.07,0.21999999999999886,73.23,-0.009999999999990905,70.71,-0.010000000000005116,4,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,79.58,0.06999999999999318,76.32,0.25,73.25,0.01999999999999602,70.72,0.010000000000005116,5,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,79.85,0.269999999999996,76.31,-0.009999999999990905,73.01,-0.23999999999999488,70.76,0.04000000000000625,6,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,79.86,0.010000000000005116,76.32,0.009999999999990905,73.02,0.009999999999990905,70.77,0.009999999999990905,7,True,True,True,,
