# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,12.43,,8.24,,7.66,,7.66,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,11.94,-0.4900000000000002,8.27,0.02999999999999936,7.06,-0.6000000000000005,7.06,-0.6000000000000005,1,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,12.14,0.20000000000000107,9.14,0.870000000000001,6.64,-0.41999999999999993,6.64,-0.41999999999999993,2,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,10.84,-1.3000000000000007,7.74,-1.4000000000000004,5.21,-1.4299999999999997,5.21,-1.4299999999999997,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,9.45,-1.3900000000000006,6.34,-1.4000000000000004,3.81,-1.4,3.06,-2.15,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,9.42,-0.02999999999999936,6.36,0.020000000000000462,3.81,0.0,3.06,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,9.84,0.41999999999999993,6.36,0.0,3.06,-0.75,3.06,0.0,2,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,9.63,-0.20999999999999908,6.59,0.22999999999999954,3.29,0.22999999999999998,3.29,0.22999999999999998,3,False,True,False,,

TDCC_WINDOW_ROW_009=20260626,9.68,0.049999999999998934,6.63,0.040000000000000036,3.31,0.020000000000000018,3.31,0.020000000000000018,4,True,True,True,,

TDCC_WINDOW_ROW_010=20260703,9.71,0.030000000000001137,6.66,0.03000000000000025,4.07,0.7600000000000002,3.31,0.0,5,False,True,False,,

TDCC_WINDOW_ROW_011=20260717,9.73,0.019999999999999574,6.68,0.019999999999999574,4.09,0.019999999999999574,3.31,0.0,6,False,True,False,,
