as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,37.43,,32.37,,30.74,,29.66,,0,False,False,False,,
20260508,37.79,0.35999999999999943,33.34,0.970000000000006,30.93,0.19000000000000128,29.85,0.19000000000000128,1,True,True,True,,
20260515,37.77,-0.01999999999999602,33.34,0.0,30.93,0.0,29.85,0.0,0,False,False,False,,
20260522,37.77,0.0,33.34,0.0,30.93,0.0,29.85,0.0,0,False,False,False,,
20260529,37.83,0.05999999999999517,34.09,0.75,30.93,0.0,29.85,0.0,1,False,False,False,,
20260605,38.36,0.5300000000000011,34.13,0.03999999999999915,30.93,0.0,29.85,0.0,2,False,False,False,,
20260612,38.36,0.0,34.13,0.0,30.93,0.0,29.85,0.0,0,False,False,False,,
20260618,38.36,0.0,34.13,0.0,30.93,0.0,29.85,0.0,0,False,False,False,,
20260626,38.35,-0.00999999999999801,34.12,-0.010000000000005116,30.93,0.0,29.85,0.0,0,False,False,False,,
20260703,38.36,0.00999999999999801,34.13,0.010000000000005116,30.93,0.0,29.85,0.0,1,False,False,False,,
20260717,38.36,0.0,34.13,0.0,30.93,0.0,29.85,0.0,0,False,False,False,,
