# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,47.78,,43.81,,40.19,,38.87,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,47.7,-0.0799999999999983,43.57,-0.240000000000002,40.22,0.030000000000001137,38.9,0.030000000000001137,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,47.56,-0.14000000000000057,43.58,0.00999999999999801,40.51,0.28999999999999915,38.87,-0.030000000000001137,2,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,47.25,-0.3100000000000023,43.25,-0.3299999999999983,40.67,0.1600000000000037,39.35,0.480000000000004,3,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,47.85,0.6000000000000014,43.29,0.03999999999999915,40.22,-0.45000000000000284,38.53,-0.8200000000000003,4,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,48.11,0.259999999999998,43.76,0.46999999999999886,40.41,0.18999999999999773,38.41,-0.12000000000000455,5,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,48.15,0.03999999999999915,43.79,0.030000000000001137,40.71,0.30000000000000426,38.4,-0.00999999999999801,6,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,48.26,0.10999999999999943,43.71,-0.0799999999999983,40.67,-0.03999999999999915,38.33,-0.07000000000000028,7,False,False,False,,
