as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260618,42.9,0.0,0.0,0.0,42.9,0.0,0.0,0.0,40.28,0.0,0.0,0.0,40.28,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260626,42.9,0.0,0.0,0.0,42.9,0.0,0.0,0.0,40.28,0.0,0.0,0.0,40.28,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260703,42.92,0.020000000000003126,0.020000000000003126,0.020000000000003126,42.92,0.020000000000003126,0.020000000000003126,0.020000000000003126,40.3,0.01999999999999602,0.01999999999999602,0.01999999999999602,40.3,0.01999999999999602,0.01999999999999602,0.01999999999999602,1,True,True,True,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260709,42.92,0.0,0.020000000000003126,0.020000000000003126,42.92,0.0,0.020000000000003126,0.020000000000003126,40.3,0.0,0.01999999999999602,0.01999999999999602,40.3,0.0,0.01999999999999602,0.01999999999999602,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260717,42.96,0.03999999999999915,0.03999999999999915,0.060000000000002274,42.96,0.03999999999999915,0.03999999999999915,0.060000000000002274,40.34,0.04000000000000625,0.04000000000000625,0.060000000000002274,40.34,0.04000000000000625,0.04000000000000625,0.060000000000002274,1,True,True,True,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260724,43.02,0.060000000000002274,0.10000000000000142,0.10000000000000142,43.02,0.060000000000002274,0.10000000000000142,0.10000000000000142,40.4,0.05999999999999517,0.10000000000000142,0.10000000000000142,40.4,0.05999999999999517,0.10000000000000142,0.10000000000000142,2,True,True,True,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260731,43.06,0.03999999999999915,0.10000000000000142,0.14000000000000057,43.06,0.03999999999999915,0.10000000000000142,0.14000000000000057,40.44,0.03999999999999915,0.09999999999999432,0.14000000000000057,40.44,0.03999999999999915,0.09999999999999432,0.14000000000000057,3,True,True,True,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260807,43.08,0.01999999999999602,0.05999999999999517,0.11999999999999744,43.08,0.01999999999999602,0.05999999999999517,0.11999999999999744,40.45,0.010000000000005116,0.05000000000000426,0.10999999999999943,40.45,0.010000000000005116,0.05000000000000426,0.10999999999999943,4,True,True,True,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260814,43.08,0.0,0.01999999999999602,0.05999999999999517,43.08,0.0,0.01999999999999602,0.05999999999999517,40.45,0.0,0.010000000000005116,0.05000000000000426,40.45,0.0,0.010000000000005116,0.05000000000000426,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260821,43.09,0.010000000000005116,0.010000000000005116,0.030000000000001137,43.09,0.010000000000005116,0.010000000000005116,0.030000000000001137,40.45,0.0,0.0,0.010000000000005116,40.45,0.0,0.0,0.010000000000005116,1,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260828,43.1,0.00999999999999801,0.020000000000003126,0.020000000000003126,43.1,0.00999999999999801,0.020000000000003126,0.020000000000003126,40.45,0.0,0.0,0.0,40.45,0.0,0.0,0.0,2,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
20260904,43.1,0.0,0.00999999999999801,0.020000000000003126,43.1,0.0,0.00999999999999801,0.020000000000003126,40.45,0.0,0.0,0.0,40.45,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
