# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,65.93,,64.0,,62.54,,61.94,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,66.19,0.2599999999999909,64.29,0.29000000000000625,62.84,0.30000000000000426,62.1,0.1600000000000037,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,66.32,0.12999999999999545,64.29,0.0,62.88,0.03999999999999915,62.28,0.17999999999999972,2,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,66.45,0.13000000000000966,64.58,0.28999999999999204,63.02,0.14000000000000057,62.28,0.0,3,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,66.57,0.11999999999999034,64.65,0.07000000000000739,63.25,0.22999999999999687,62.5,0.21999999999999886,4,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,66.65,0.0800000000000125,64.87,0.21999999999999886,63.32,0.07000000000000028,62.43,-0.07000000000000028,5,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,66.77,0.11999999999999034,65.0,0.12999999999999545,63.38,0.060000000000002274,62.56,0.13000000000000256,6,True,True,True,,

TDCC_WINDOW_ROW_008=20260618,66.85,0.0799999999999983,65.04,0.04000000000000625,63.42,0.03999999999999915,62.61,0.04999999999999716,7,True,True,True,,
