as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,65.98,,64.83,,63.73,,63.73,,0,False,False,False,,
20260508,67.01,1.0300000000000011,65.09,0.2600000000000051,63.99,0.2600000000000051,63.99,0.2600000000000051,1,True,True,True,,
20260515,67.22,0.20999999999999375,64.85,-0.2400000000000091,64.28,0.28999999999999915,64.28,0.28999999999999915,2,False,True,False,,
20260522,67.68,0.46000000000000796,65.35,0.5,64.35,0.06999999999999318,64.35,0.06999999999999318,3,True,True,True,,
20260529,68.41,0.7299999999999898,65.62,0.27000000000001023,64.63,0.28000000000000114,64.63,0.28000000000000114,4,True,True,True,,
20260605,68.55,0.14000000000000057,66.13,0.5099999999999909,64.65,0.020000000000010232,64.65,0.020000000000010232,5,True,True,True,,
20260612,68.98,0.4300000000000068,65.74,-0.39000000000000057,64.65,0.0,64.65,0.0,6,False,False,False,,
20260618,68.79,-0.18999999999999773,66.35,0.6099999999999994,65.34,0.6899999999999977,64.65,0.0,7,False,True,False,,
20260626,68.83,0.03999999999999204,66.5,0.15000000000000568,65.37,0.030000000000001137,64.64,-0.010000000000005116,8,False,True,False,,
20260703,68.95,0.12000000000000455,66.66,0.1599999999999966,66.16,0.789999999999992,64.64,0.0,9,False,True,False,,
