as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260709,43.92,0.8400000000000034,0.5500000000000043,0.1700000000000017,39.54,-0.14999999999999858,-1.5700000000000003,-1.730000000000004,39.54,-0.14999999999999858,-0.1700000000000017,-0.21000000000000085,33.58,0.0,-2.3400000000000034,-2.3800000000000026,1,False,False,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,
20260717,43.71,-0.21000000000000085,0.6300000000000026,0.3400000000000034,39.43,-0.10999999999999943,-0.259999999999998,-1.6799999999999997,39.43,-0.10999999999999943,-0.259999999999998,-0.28000000000000114,33.58,0.0,0.0,-2.3400000000000034,0,False,False,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,
20260724,43.06,-0.6499999999999986,-0.8599999999999994,-0.01999999999999602,40.83,1.3999999999999986,1.2899999999999991,1.1400000000000006,39.4,-0.030000000000001137,-0.14000000000000057,-0.28999999999999915,33.58,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,
20260731,43.02,-0.03999999999999915,-0.6899999999999977,-0.8999999999999986,39.45,-1.3799999999999955,0.020000000000003126,-0.0899999999999963,39.45,0.05000000000000426,0.020000000000003126,-0.0899999999999963,33.58,0.0,0.0,0.0,2,False,True,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,
20260807,43.46,0.4399999999999977,0.3999999999999986,-0.25,39.62,0.1699999999999946,-1.2100000000000009,0.18999999999999773,39.62,0.1699999999999946,0.21999999999999886,0.18999999999999773,33.58,0.0,0.0,0.0,3,False,True,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,
20260814,44.58,1.1199999999999974,1.5599999999999952,1.519999999999996,41.1,1.480000000000004,1.6499999999999986,0.2700000000000031,39.68,0.060000000000002274,0.22999999999999687,0.28000000000000114,33.58,0.0,0.0,0.0,4,False,True,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,
20260821,45.27,0.6900000000000048,1.8100000000000023,2.25,42.04,0.9399999999999977,2.4200000000000017,2.5899999999999963,40.24,0.5600000000000023,0.6200000000000045,0.7899999999999991,36.45,2.8700000000000045,2.8700000000000045,2.8700000000000045,5,True,True,True,,,tdcc-20260924-db6f7ba61c9bf627,complete,
20260828,44.82,-0.45000000000000284,0.240000000000002,1.3599999999999994,42.49,0.45000000000000284,1.3900000000000006,2.8700000000000045,40.67,0.4299999999999997,0.990000000000002,1.0500000000000043,36.88,0.4299999999999997,3.3000000000000043,3.3000000000000043,6,False,True,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,
20260904,48.68,3.8599999999999994,3.4099999999999966,4.100000000000001,47.6,5.109999999999999,5.560000000000002,6.5,42.64,1.9699999999999989,2.3999999999999986,2.960000000000001,36.48,-0.4000000000000057,0.02999999999999403,2.8999999999999986,7,False,True,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,
20260911,54.21,5.530000000000001,9.39,8.939999999999998,50.18,2.5799999999999983,7.689999999999998,8.14,48.35,5.710000000000001,7.68,8.11,44.19,7.710000000000001,7.309999999999995,7.739999999999995,8,True,True,True,,,tdcc-20260924-db6f7ba61c9bf627,complete,
20260918,52.24,-1.9699999999999989,3.5600000000000023,7.420000000000002,49.06,-1.1199999999999974,1.4600000000000009,6.57,45.59,-2.759999999999998,2.950000000000003,4.920000000000002,41.57,-2.6199999999999974,5.090000000000003,4.689999999999998,0,False,False,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,
20260924,52.81,0.5700000000000003,-1.3999999999999986,4.130000000000003,49.66,0.5999999999999943,-0.5200000000000031,2.059999999999995,47.83,2.239999999999995,-0.5200000000000031,5.189999999999998,41.76,0.18999999999999773,-2.4299999999999997,5.280000000000001,1,True,True,True,,,tdcc-20260924-db6f7ba61c9bf627,complete,
