as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260417,29.65,-0.8300000000000018,27.4,-0.5400000000000027,26.38,0.46999999999999886,25.79,1.8299999999999983,4,False,True,False,,
20260424,29.62,-0.029999999999997584,27.78,0.38000000000000256,26.38,0.0,25.79,0.0,5,False,False,False,,
20260430,30.12,0.5,27.98,0.1999999999999993,26.61,0.23000000000000043,26.02,0.23000000000000043,6,True,True,True,,
20260508,30.23,0.10999999999999943,28.84,0.8599999999999994,26.97,0.35999999999999943,26.38,0.35999999999999943,7,True,True,True,,
20260515,30.82,0.5899999999999999,29.43,0.5899999999999999,27.53,0.5600000000000023,26.94,0.5600000000000023,8,True,True,True,,
20260522,30.89,0.07000000000000028,29.51,0.08000000000000185,27.63,0.09999999999999787,27.04,0.09999999999999787,9,True,True,True,,
20260529,31.34,0.4499999999999993,29.64,0.129999999999999,27.71,0.08000000000000185,27.12,0.08000000000000185,10,True,True,True,,
20260605,31.61,0.2699999999999996,29.61,-0.030000000000001137,27.71,0.0,27.12,0.0,11,False,False,False,,
20260612,31.63,0.019999999999999574,29.16,-0.4499999999999993,27.71,0.0,27.12,0.0,12,False,False,False,,
20260618,31.63,0.0,29.14,-0.019999999999999574,27.72,0.00999999999999801,27.13,0.00999999999999801,13,False,True,False,,
20260626,31.97,0.33999999999999986,29.85,0.7100000000000009,28.42,0.7000000000000028,27.15,0.019999999999999574,14,True,True,True,,
20260703,32.01,0.03999999999999915,29.9,0.04999999999999716,28.46,0.03999999999999915,27.15,0.0,15,False,True,False,,
