as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,75.73,,72.41,,70.61,,69.46,,0,False,False,False,,
20260508,75.71,-0.020000000000010232,72.41,0.0,70.61,0.0,69.46,0.0,0,False,False,False,,
20260515,76.07,0.35999999999999943,72.41,0.0,70.61,0.0,69.46,0.0,1,False,False,False,,
20260522,76.01,-0.05999999999998806,72.41,0.0,70.61,0.0,69.46,0.0,0,False,False,False,,
20260529,75.66,-0.3500000000000085,72.41,0.0,70.61,0.0,69.46,0.0,0,False,False,False,,
20260605,75.37,-0.28999999999999204,72.41,0.0,70.61,0.0,69.46,0.0,0,False,False,False,,
20260612,75.37,0.0,72.41,0.0,70.61,0.0,69.46,0.0,0,False,False,False,,
20260618,75.37,0.0,72.41,0.0,70.61,0.0,69.46,0.0,0,False,False,False,,
20260626,75.37,0.0,72.41,0.0,70.61,0.0,69.46,0.0,0,False,False,False,,
20260703,75.4,0.030000000000001137,72.44,0.030000000000001137,70.64,0.030000000000001137,69.49,0.030000000000001137,1,True,True,True,,
20260717,75.43,0.030000000000001137,72.47,0.030000000000001137,70.66,0.01999999999999602,69.51,0.020000000000010232,2,True,True,True,,
