as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,53.52,,50.24,,48.65,,47.49,,0,False,False,False,,
20260508,53.6,0.0799999999999983,50.17,-0.07000000000000028,48.78,0.13000000000000256,47.49,0.0,1,False,True,False,,
20260515,53.69,0.0899999999999963,50.47,0.29999999999999716,48.77,-0.00999999999999801,47.49,0.0,2,False,False,False,,
20260522,54.3,0.6099999999999994,51.17,0.7000000000000028,49.54,0.769999999999996,48.51,1.019999999999996,3,True,True,True,,
20260529,54.66,0.35999999999999943,51.46,0.28999999999999915,49.95,0.4100000000000037,48.92,0.4100000000000037,4,True,True,True,,
20260605,55.62,0.9600000000000009,52.64,1.1799999999999997,50.81,0.8599999999999994,49.66,0.7399999999999949,5,True,True,True,,
20260612,56.25,0.6300000000000026,53.23,0.5899999999999963,51.61,0.7999999999999972,50.49,0.8300000000000054,6,True,True,True,,
20260618,56.77,0.5200000000000031,53.57,0.3400000000000034,52.04,0.4299999999999997,51.04,0.5499999999999972,7,True,True,True,,
20260626,57.25,0.4799999999999969,54.21,0.6400000000000006,52.61,0.5700000000000003,51.48,0.4399999999999977,8,True,True,True,,
20260703,57.45,0.20000000000000284,54.38,0.1700000000000017,52.78,0.1700000000000017,51.44,-0.03999999999999915,9,False,True,False,,
