as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,28.6,,26.24,,25.33,,20.87,,0,False,False,False,,
20260508,28.77,0.16999999999999815,25.8,-0.4399999999999977,23.95,-1.379999999999999,19.5,-1.370000000000001,1,False,False,False,,
20260515,28.97,0.1999999999999993,25.72,-0.08000000000000185,23.93,-0.019999999999999574,19.5,0.0,2,False,False,False,,
20260522,28.96,-0.00999999999999801,25.72,0.0,23.83,-0.10000000000000142,19.43,-0.07000000000000028,0,False,False,False,,
20260529,29.02,0.05999999999999872,25.77,0.05000000000000071,24.86,1.0300000000000011,19.43,0.0,1,False,True,False,,
20260605,29.58,0.5599999999999987,25.71,-0.05999999999999872,24.8,-0.05999999999999872,19.33,-0.10000000000000142,2,False,False,False,,
20260612,29.19,-0.389999999999997,25.38,-0.33000000000000185,23.5,-1.3000000000000007,19.1,-0.22999999999999687,0,False,False,False,,
20260618,28.47,-0.7200000000000024,25.27,-0.10999999999999943,23.54,0.03999999999999915,19.13,0.029999999999997584,1,False,True,False,,
20260626,29.81,1.3399999999999999,25.45,0.17999999999999972,24.58,1.0399999999999991,18.96,-0.16999999999999815,2,False,True,False,,
20260703,29.63,-0.17999999999999972,25.81,0.35999999999999943,24.15,-0.4299999999999997,18.61,-0.3500000000000014,3,False,False,False,,
