as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,43.79,,38.74,,34.27,,34.27,,0,False,False,False,,
20260508,43.89,0.10000000000000142,39.57,0.8299999999999983,34.23,-0.04000000000000625,34.23,-0.04000000000000625,1,False,False,False,,
20260515,44.05,0.1599999999999966,38.92,-0.6499999999999986,34.24,0.010000000000005116,34.24,0.010000000000005116,2,False,True,False,,
20260522,44.21,0.1600000000000037,39.8,0.8799999999999955,35.32,1.0799999999999983,34.27,0.030000000000001137,3,True,True,True,,
20260529,44.76,0.5499999999999972,39.77,-0.02999999999999403,35.34,0.020000000000003126,34.23,-0.04000000000000625,4,False,True,False,,
20260605,44.34,-0.4199999999999946,37.8,-1.970000000000006,34.9,-0.44000000000000483,33.77,-0.45999999999999375,0,False,False,False,,
20260612,44.83,0.4899999999999949,39.52,1.720000000000006,35.83,0.9299999999999997,33.58,-0.19000000000000483,1,False,True,False,,
20260618,45.3,0.46999999999999886,40.72,1.1999999999999957,36.18,0.3500000000000014,33.79,0.21000000000000085,2,True,True,True,,
20260626,45.67,0.37000000000000455,41.21,0.490000000000002,36.41,0.22999999999999687,34.19,0.3999999999999986,3,True,True,True,,
20260703,46.21,0.5399999999999991,41.78,0.5700000000000003,38.1,1.6900000000000048,34.82,0.6300000000000026,4,True,True,True,,
20260709,46.16,-0.05000000000000426,41.72,-0.060000000000002274,37.08,-1.0200000000000031,34.82,0.0,0,False,False,False,,
20260717,45.56,-0.5999999999999943,41.74,0.020000000000003126,37.06,-0.01999999999999602,34.82,0.0,1,False,False,False,,
