# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,57.14,,57.14,,57.14,,50.79,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,57.13,-0.00999999999999801,57.13,-0.00999999999999801,57.13,-0.00999999999999801,50.79,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,57.13,0.0,57.13,0.0,57.13,0.0,50.79,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,57.13,0.0,57.13,0.0,57.13,0.0,50.79,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,57.13,0.0,57.13,0.0,57.13,0.0,50.79,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,57.13,0.0,57.13,0.0,57.13,0.0,50.79,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,57.12,-0.010000000000005116,53.52,-3.6099999999999994,53.52,-3.6099999999999994,47.18,-3.6099999999999994,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,57.12,0.0,53.52,0.0,53.52,0.0,47.18,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,57.12,0.0,53.52,0.0,53.52,0.0,47.18,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,57.12,0.0,53.52,0.0,53.52,0.0,47.18,0.0,0,False,False,False,,
