# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,44.45,,39.62,,38.13,,34.6,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,44.57,0.11999999999999744,39.61,-0.00999999999999801,38.12,-0.010000000000005116,34.6,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,44.36,-0.21000000000000085,39.58,-0.030000000000001137,38.09,-0.02999999999999403,34.58,-0.020000000000003126,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,45.0,0.6400000000000006,39.2,-0.37999999999999545,37.71,-0.38000000000000256,34.36,-0.21999999999999886,1,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,42.15,-2.8500000000000014,38.9,-0.30000000000000426,37.42,-0.28999999999999915,34.05,-0.3100000000000023,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,42.84,0.6900000000000048,38.87,-0.030000000000001137,37.39,-0.030000000000001137,34.03,-0.01999999999999602,1,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,42.78,-0.060000000000002274,38.85,-0.01999999999999602,37.37,-0.020000000000003126,34.03,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,42.65,-0.13000000000000256,38.85,0.0,37.37,0.0,34.03,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,42.76,0.10999999999999943,38.93,0.0799999999999983,37.45,0.0800000000000054,34.03,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_010=20260703,42.73,-0.030000000000001137,38.95,0.020000000000003126,37.47,0.01999999999999602,34.03,0.0,2,False,True,False,,

TDCC_WINDOW_ROW_011=20260717,42.84,0.11000000000000654,39.01,0.05999999999999517,37.53,0.060000000000002274,34.09,0.060000000000002274,3,True,True,True,,
