as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,79.56,,79.56,,79.56,,79.56,,0,False,False,False,,
20260508,79.56,0.0,79.56,0.0,79.56,0.0,79.56,0.0,0,False,False,False,,
20260515,79.56,0.0,79.56,0.0,79.56,0.0,79.56,0.0,0,False,False,False,,
20260522,79.56,0.0,79.56,0.0,79.56,0.0,79.56,0.0,0,False,False,False,,
20260529,79.56,0.0,79.56,0.0,79.56,0.0,79.56,0.0,0,False,False,False,,
20260605,79.56,0.0,79.56,0.0,79.56,0.0,79.56,0.0,0,False,False,False,,
20260612,78.97,-0.5900000000000034,78.97,-0.5900000000000034,78.97,-0.5900000000000034,78.97,-0.5900000000000034,0,False,False,False,,
20260618,78.9,-0.06999999999999318,78.9,-0.06999999999999318,78.9,-0.06999999999999318,78.9,-0.06999999999999318,0,False,False,False,,
20260626,78.88,-0.020000000000010232,78.88,-0.020000000000010232,78.88,-0.020000000000010232,78.88,-0.020000000000010232,0,False,False,False,,
20260703,78.88,0.0,78.88,0.0,78.88,0.0,78.88,0.0,0,False,False,False,,
