as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,60.84,,58.98,,58.98,,57.87,,0,False,False,False,,
20260508,60.97,0.12999999999999545,58.98,0.0,58.98,0.0,57.87,0.0,1,False,False,False,,
20260515,60.9,-0.07000000000000028,58.98,0.0,58.98,0.0,57.87,0.0,0,False,False,False,,
20260522,60.8,-0.10000000000000142,58.98,0.0,58.98,0.0,57.87,0.0,0,False,False,False,,
20260529,60.28,-0.519999999999996,58.98,0.0,58.98,0.0,57.87,0.0,0,False,False,False,,
20260605,59.98,-0.30000000000000426,59.98,1.0,59.98,1.0,57.87,0.0,1,False,True,False,,
20260612,60.5,0.5200000000000031,59.99,0.010000000000005116,59.99,0.010000000000005116,57.87,0.0,2,False,True,False,,
20260618,60.6,0.10000000000000142,60.05,0.05999999999999517,60.05,0.05999999999999517,57.87,0.0,3,False,True,False,,
20260626,60.5,-0.10000000000000142,59.94,-0.10999999999999943,58.98,-1.0700000000000003,57.87,0.0,0,False,False,False,,
20260703,60.57,0.07000000000000028,59.99,0.05000000000000426,59.99,1.0100000000000051,57.87,0.0,1,False,True,False,,
20260717,59.93,-0.6400000000000006,59.93,-0.060000000000002274,58.98,-1.0100000000000051,57.87,0.0,0,False,False,False,,
