# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,37.59,,32.83,,26.49,,23.43,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,37.59,0.0,32.83,0.0,26.49,0.0,23.43,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,37.58,-0.010000000000005116,32.82,-0.00999999999999801,26.48,-0.00999999999999801,23.42,-0.00999999999999801,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,37.59,0.010000000000005116,32.83,0.00999999999999801,26.49,0.00999999999999801,23.42,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,37.59,0.0,32.83,0.0,26.49,0.0,23.42,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,37.54,-0.05000000000000426,32.82,-0.00999999999999801,26.48,-0.00999999999999801,23.41,-0.010000000000001563,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,37.52,-0.01999999999999602,32.82,0.0,26.48,0.0,23.41,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,37.52,0.0,32.82,0.0,26.48,0.0,23.41,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,37.5,-0.020000000000003126,32.81,-0.00999999999999801,26.49,0.00999999999999801,23.43,0.019999999999999574,1,False,True,False,,

TDCC_WINDOW_ROW_010=20260703,37.45,-0.04999999999999716,32.78,-0.030000000000001137,26.47,-0.019999999999999574,23.41,-0.019999999999999574,0,False,False,False,,
