# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260410,59.51,-0.09000000000000341,54.93,-0.45000000000000284,53.67,-0.21000000000000085,52.98,-0.21000000000000085,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260417,59.74,0.23000000000000398,55.11,0.17999999999999972,53.79,0.11999999999999744,53.1,0.12000000000000455,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260424,60.4,0.6599999999999966,55.67,0.5600000000000023,54.14,0.3500000000000014,53.1,0.0,2,False,True,False,,

TDCC_WINDOW_ROW_004=20260430,60.7,0.30000000000000426,56.3,0.6299999999999955,54.53,0.39000000000000057,53.84,0.740000000000002,3,True,True,True,,

TDCC_WINDOW_ROW_005=20260508,60.85,0.14999999999999858,56.26,-0.03999999999999915,54.7,0.1700000000000017,53.71,-0.13000000000000256,4,False,True,False,,

TDCC_WINDOW_ROW_006=20260515,60.69,-0.1600000000000037,56.68,0.4200000000000017,54.85,0.14999999999999858,54.16,0.44999999999999574,5,False,True,False,,

TDCC_WINDOW_ROW_007=20260522,60.59,-0.09999999999999432,56.93,0.25,55.13,0.28000000000000114,54.44,0.28000000000000114,6,False,True,False,,

TDCC_WINDOW_ROW_008=20260529,61.06,0.46999999999999886,57.01,0.0799999999999983,55.49,0.35999999999999943,54.8,0.35999999999999943,7,True,True,True,,

TDCC_WINDOW_ROW_009=20260605,61.09,0.030000000000001137,57.27,0.2600000000000051,55.74,0.25,55.05,0.25,8,True,True,True,,

TDCC_WINDOW_ROW_010=20260612,61.74,0.6499999999999986,57.77,0.5,55.69,-0.05000000000000426,55.0,-0.04999999999999716,9,False,False,False,,

TDCC_WINDOW_ROW_011=20260618,61.62,-0.12000000000000455,57.98,0.20999999999999375,56.14,0.45000000000000284,55.13,0.13000000000000256,10,False,True,False,,

TDCC_WINDOW_ROW_012=20260626,61.61,-0.00999999999999801,57.99,0.010000000000005116,56.19,0.04999999999999716,54.83,-0.30000000000000426,11,False,True,False,,
