# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,68.8,,65.79,,63.89,,63.89,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,68.83,0.030000000000001137,65.84,0.04999999999999716,64.47,0.5799999999999983,63.89,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,68.22,-0.6099999999999994,65.86,0.01999999999999602,64.49,0.01999999999999602,63.89,0.0,2,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,68.02,-0.20000000000000284,65.96,0.09999999999999432,65.07,0.5799999999999983,63.89,0.0,3,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,68.02,0.0,65.96,0.0,65.07,0.0,63.89,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,67.91,-0.10999999999999943,65.87,-0.0899999999999892,64.98,-0.0899999999999892,63.69,-0.20000000000000284,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,67.83,-0.0799999999999983,65.79,-0.0799999999999983,64.9,-0.0799999999999983,63.64,-0.04999999999999716,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,67.46,-0.37000000000000455,65.4,-0.39000000000000057,64.0,-0.9000000000000057,63.3,-0.3400000000000034,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,67.17,-0.28999999999999204,65.14,-0.2600000000000051,63.73,-0.2700000000000031,63.02,-0.27999999999999403,0,False,False,False,,
