# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,63.42,,60.83,,52.19,,48.61,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,61.88,-1.5399999999999991,60.88,0.05000000000000426,53.98,1.7899999999999991,48.61,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,63.02,1.1400000000000006,60.03,-0.8500000000000014,54.52,0.5400000000000063,47.64,-0.9699999999999989,2,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,61.92,-1.1000000000000014,58.84,-1.1899999999999977,54.51,-0.010000000000005116,47.63,-0.00999999999999801,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,60.69,-1.230000000000004,58.56,-0.28000000000000114,54.23,-0.28000000000000114,47.51,-0.12000000000000455,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,59.5,-1.1899999999999977,54.61,-3.950000000000003,50.28,-3.9499999999999957,45.36,-2.1499999999999986,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,58.75,-0.75,54.6,-0.00999999999999801,50.27,-0.00999999999999801,45.35,-0.00999999999999801,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,58.79,0.03999999999999915,54.6,0.0,50.27,0.0,45.35,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,58.72,-0.07000000000000028,55.89,1.2899999999999991,50.27,0.0,45.35,0.0,2,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,57.87,-0.8500000000000014,56.01,0.11999999999999744,50.27,0.0,45.35,0.0,3,False,False,False,,
