# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,38.84,,35.8,,30.71,,27.43,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,38.64,-0.20000000000000284,34.8,-1.0,29.08,-1.6300000000000026,27.36,-0.07000000000000028,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,36.81,-1.8299999999999983,33.02,-1.779999999999994,27.3,-1.7799999999999976,25.7,-1.6600000000000001,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,32.85,-3.960000000000001,28.06,-4.960000000000004,24.68,-2.620000000000001,22.14,-3.5599999999999987,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,32.93,0.0799999999999983,27.92,-0.13999999999999702,24.09,-0.5899999999999999,22.46,0.3200000000000003,1,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,32.52,-0.4099999999999966,27.31,-0.610000000000003,22.75,-1.3399999999999999,21.85,-0.6099999999999994,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,28.84,-3.6800000000000033,24.2,-3.1099999999999994,20.34,-2.41,18.72,-3.1300000000000026,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,29.59,0.75,24.35,0.15000000000000213,19.99,-0.3500000000000014,17.54,-1.1799999999999997,1,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,28.61,-0.9800000000000004,24.92,0.5700000000000003,20.42,0.43000000000000327,18.02,0.4800000000000004,2,False,True,False,,

TDCC_WINDOW_ROW_010=20260703,28.36,-0.25,24.65,-0.2700000000000031,20.29,-0.13000000000000256,18.59,0.5700000000000003,3,False,True,False,,
