# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates

TDCC_WINDOW_ROW_001=20260508,80.62,1.4300000000000068,,,77.73,1.75,,,74.99,1.6400000000000006,,,72.58,1.4699999999999989,,,1,True,True,True,,,tdcc-20260724-88f3a903b384007d,complete,

TDCC_WINDOW_ROW_002=20260515,81.0,0.37999999999999545,1.8100000000000023,,78.7,0.9699999999999989,2.719999999999999,,75.38,0.39000000000000057,2.030000000000001,,72.65,0.07000000000000739,1.5400000000000063,,2,True,True,True,,,tdcc-20260724-88f3a903b384007d,complete,

TDCC_WINDOW_ROW_003=20260522,80.33,-0.6700000000000017,-0.29000000000000625,1.1400000000000006,77.52,-1.1800000000000068,-0.21000000000000796,1.539999999999992,74.07,-1.3100000000000023,-0.9200000000000017,0.7199999999999989,71.7,-0.9500000000000028,-0.8799999999999955,0.5900000000000034,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,

TDCC_WINDOW_ROW_004=20260529,81.01,0.6800000000000068,0.010000000000005116,0.39000000000000057,77.56,0.04000000000000625,-1.1400000000000006,-0.1700000000000017,75.39,1.3200000000000074,0.010000000000005116,0.4000000000000057,73.12,1.4200000000000017,0.46999999999999886,0.5400000000000063,1,True,True,True,,,tdcc-20260724-88f3a903b384007d,complete,

TDCC_WINDOW_ROW_005=20260605,81.57,0.5599999999999881,1.2399999999999949,0.5699999999999932,77.72,0.1599999999999966,0.20000000000000284,-0.980000000000004,75.67,0.28000000000000114,1.6000000000000085,0.29000000000000625,72.46,-0.6600000000000108,0.7599999999999909,-0.19000000000001194,2,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,

TDCC_WINDOW_ROW_006=20260612,80.87,-0.6999999999999886,-0.14000000000000057,0.5400000000000063,77.19,-0.5300000000000011,-0.37000000000000455,-0.3299999999999983,75.08,-0.5900000000000034,-0.3100000000000023,1.0100000000000051,72.21,-0.25,-0.9100000000000108,0.5099999999999909,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,

TDCC_WINDOW_ROW_007=20260618,81.52,0.6499999999999915,-0.04999999999999716,0.5099999999999909,77.95,0.7600000000000051,0.23000000000000398,0.39000000000000057,75.68,0.6000000000000085,0.010000000000005116,0.29000000000000625,72.63,0.4200000000000017,0.1700000000000017,-0.4900000000000091,1,True,True,True,,,tdcc-20260724-88f3a903b384007d,complete,

TDCC_WINDOW_ROW_008=20260626,81.36,-0.1599999999999966,0.4899999999999949,-0.20999999999999375,78.21,0.2599999999999909,1.019999999999996,0.4899999999999949,75.96,0.2799999999999869,0.8799999999999955,0.28999999999999204,72.93,0.30000000000001137,0.7200000000000131,0.4700000000000131,2,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,

TDCC_WINDOW_ROW_009=20260703,80.98,-0.37999999999999545,-0.539999999999992,0.10999999999999943,77.71,-0.5,-0.2400000000000091,0.519999999999996,75.78,-0.1799999999999926,0.09999999999999432,0.7000000000000028,72.95,0.01999999999999602,0.3200000000000074,0.7400000000000091,3,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,

TDCC_WINDOW_ROW_010=20260709,80.92,-0.060000000000002274,-0.4399999999999977,-0.5999999999999943,78.19,0.480000000000004,-0.01999999999999602,0.23999999999999488,76.46,0.6799999999999926,0.5,0.7799999999999869,72.7,-0.25,-0.23000000000000398,0.07000000000000739,4,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,

TDCC_WINDOW_ROW_011=20260717,80.94,0.01999999999999602,-0.04000000000000625,-0.4200000000000017,78.78,0.5900000000000034,1.0700000000000074,0.5700000000000074,76.5,0.04000000000000625,0.7199999999999989,0.5400000000000063,72.81,0.10999999999999943,-0.14000000000000057,-0.12000000000000455,5,True,True,True,,,tdcc-20260724-88f3a903b384007d,complete,

TDCC_WINDOW_ROW_012=20260724,80.05,-0.8900000000000006,-0.8700000000000045,-0.9300000000000068,77.17,-1.6099999999999994,-1.019999999999996,-0.539999999999992,75.48,-1.019999999999996,-0.9799999999999898,-0.29999999999999716,71.73,-1.0799999999999983,-0.9699999999999989,-1.2199999999999989,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
