as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,59.67,,55.21,,53.85,,50.61,,0,False,False,False,,
20260508,61.09,1.4200000000000017,55.92,0.7100000000000009,53.2,-0.6499999999999986,50.21,-0.3999999999999986,1,False,False,False,,
20260515,61.08,-0.010000000000005116,55.89,-0.030000000000001137,54.45,1.25,49.9,-0.3100000000000023,2,False,True,False,,
20260522,61.64,0.5600000000000023,54.86,-1.0300000000000011,53.42,-1.0300000000000011,50.4,0.5,3,False,True,False,,
20260529,59.98,-1.6600000000000037,53.88,-0.9799999999999969,51.01,-2.4100000000000037,49.52,-0.8799999999999955,0,False,False,False,,
20260605,60.02,0.04000000000000625,53.34,-0.5399999999999991,50.54,-0.46999999999999886,49.05,-0.47000000000000597,1,False,False,False,,
20260612,59.84,-0.17999999999999972,53.21,-0.13000000000000256,50.45,-0.0899999999999963,48.96,-0.0899999999999963,0,False,False,False,,
20260618,58.97,-0.8700000000000045,53.15,-0.060000000000002274,50.41,-0.04000000000000625,48.92,-0.03999999999999915,0,False,False,False,,
20260626,58.79,-0.17999999999999972,52.96,-0.18999999999999773,50.19,-0.21999999999999886,48.71,-0.21000000000000085,0,False,False,False,,
20260703,58.62,-0.1700000000000017,52.81,-0.14999999999999858,48.55,-1.6400000000000006,48.55,-0.1600000000000037,0,False,False,False,,
