as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,65.86,,61.62,,61.62,,60.01,,0,False,False,False,,
20260508,65.85,-0.010000000000005116,61.61,-0.00999999999999801,61.61,-0.00999999999999801,60.0,-0.00999999999999801,0,False,False,False,,
20260515,65.84,-0.009999999999990905,61.6,-0.00999999999999801,61.6,-0.00999999999999801,59.99,-0.00999999999999801,0,False,False,False,,
20260522,65.83,-0.010000000000005116,61.59,-0.00999999999999801,61.59,-0.00999999999999801,59.98,-0.010000000000005116,0,False,False,False,,
20260529,65.82,-0.010000000000005116,61.58,-0.010000000000005116,61.58,-0.010000000000005116,59.97,-0.00999999999999801,0,False,False,False,,
20260605,65.98,0.1600000000000108,62.83,1.25,61.57,-0.00999999999999801,59.96,-0.00999999999999801,1,False,False,False,,
20260612,65.98,0.0,62.83,0.0,61.57,0.0,59.96,0.0,0,False,False,False,,
20260618,65.98,0.0,62.83,0.0,61.57,0.0,59.96,0.0,0,False,False,False,,
20260626,65.97,-0.010000000000005116,62.82,-0.00999999999999801,61.56,-0.00999999999999801,59.95,-0.00999999999999801,0,False,False,False,,
20260703,65.97,0.0,62.82,0.0,61.56,0.0,59.95,0.0,0,False,False,False,,
20260717,65.97,0.0,62.82,0.0,61.56,0.0,59.95,0.0,0,False,False,False,,
